#Resampling
#GUI with: norm=TTR, samples=10000, pseudocounts=0.00, adaptive=False, histogram=False, includeZeros=False, output=/pacific/home/mdejesus/TRASH/Subbu/resampling_H37Rv_Rv3916c_day0_s10000_pc0.00.dat
#Control Data: /pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/H37Rv_day0_rep2.wig
#Experimental Data: /pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep1.wig,/pacific/home/mdejesus/TRASH/Subbu/Rv3916c_day0_rep2.wig
#Annotation path: /pacific/home/mdejesus/TRASH/Subbu/H37Rv.prot_table
#Time: 1036.24630404
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2186c	-	hypothetical protein Rv2186c 	9	3.0	0.0	6.1	0.0	-6.07	-2.01	0.33680	0.70426
Rv2187	fadD15	Probable long-chain-fatty-acid-CoA ligase fadD15 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	34	47.7	51.2	2575.0	2766.0	191.05	0.10	0.81520	1.00000
Rv2188c	-	hypothetical protein Rv2188c 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2189c	-	hypothetical protein Rv2189c 	11	28.6	55.6	228.5	444.4	215.99	0.96	0.42310	0.77965
Rv2190c	-	hypothetical protein Rv2190c 	20	5.7	11.7	169.8	349.7	179.89	1.04	0.11870	0.42783
Rv2191	-	hypothetical protein Rv2191 	26	34.1	51.1	1294.0	1939.9	645.96	0.58	0.50520	0.81051
Rv2192c	trpD	anthranilate phosphoribosyltransferase 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2193	ctaE	PROBABLE CYTOCHROME C OXIDASE (SUBUNIT III) CTAE 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2194	qcrC	Probable Ubiquinol-cytochrome C reductase QcrC(cytochrome C subunit) 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2195	qcrA	Probable Rieske iron-sulfur protein QcrA 	22	0.5	0.0	1.0	0.0	-1.00	-0.58	1.00000	1.00000
Rv2196	qcrB	Probable Ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit) 	30	7.6	30.0	15.1	60.0	44.80	1.98	0.33250	0.70426
Rv2197c	-	Probable conserved transmembrane protein 	12	48.9	41.4	880.4	745.0	-135.45	-0.24	0.49510	0.80043
Rv2198c	mmpS3	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS3 	14	0.4	0.5	7.8	8.3	0.41	0.07	0.90640	1.00000
Rv2199c	-	Possible conserved integral membrane protein 	8	62.5	27.2	250.1	108.8	-141.38	-1.20	0.28910	0.70426
Rv2200c	ctaC	PROBABLE TRANSMEMBRANE CYTOCHROME C OXIDASE (SUBUNIT II) CTAC 	20	6.8	0.0	13.6	0.0	-13.61	-2.96	0.32690	0.70426
Rv2201	asnB	Probable asparagine synthetase AsnB 	29	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2202c	cbhK	Probable carbohydrate kinase CbhK 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2203	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	14	23.1	240.2	555.5	5765.3	5209.70	3.38	0.46660	0.79336
Rv2204c	-	hypothetical protein Rv2204c 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2205c	-	hypothetical protein Rv2205c 	13	19.2	33.2	345.1	597.4	252.22	0.79	0.45540	0.78850
Rv2206	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	9	2.9	11.8	28.8	117.8	89.02	2.03	0.03110	0.19329
Rv2207	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase 	8	0.0	3.6	0.0	7.2	7.17	2.20	0.33360	0.70426
Rv2208	cobS	cobalamin synthase 	9	21.8	1.1	218.2	10.9	-207.23	-4.32	0.01010	0.10360
Rv2209	-	Probable conserved integral membrane protein 	25	27.3	27.9	1090.5	1117.1	26.55	0.03	0.93360	1.00000
Rv2210c	ilvE	branched-chain amino acid aminotransferase 	22	0.3	0.0	0.7	0.0	-0.69	-0.43	1.00000	1.00000
Rv2211c	gcvT	glycine cleavage system aminomethyltransferase T 	18	11.3	0.0	22.7	0.0	-22.68	-3.63	0.32800	0.70426
Rv2212	-	hypothetical protein Rv2212 	10	51.0	43.2	713.4	605.0	-108.42	-0.24	0.67550	0.94836
Rv2213	pepB	leucyl aminopeptidase 	15	11.8	13.3	236.7	266.3	29.58	0.17	0.78910	1.00000
Rv2214c	ephD	short chain dehydrogenase 	31	15.6	14.5	780.3	727.4	-52.92	-0.10	0.81350	1.00000
Rv2215	dlaT	dihydrolipoamide acetyltransferase 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2216	-	hypothetical protein Rv2216 	12	19.3	20.5	270.1	287.5	17.32	0.09	0.91110	1.00000
Rv2217	lipB	lipoyltransferase 	12	5.0	0.4	30.3	2.4	-27.91	-3.68	0.45650	0.78850
Rv2218	lipA	lipoyl synthase 	14	16.1	0.0	32.3	0.0	-32.28	-4.10	0.33800	0.70426
Rv2219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	78.7	5.5	157.4	11.1	-146.30	-3.83	0.33580	0.70426
Rv2219A	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	3	15.3	5.4	91.7	32.6	-59.07	-1.49	0.13870	0.46741
Rv2220	glnA1	GLUTAMINE SYNTHETASE GLNA1 (GLUTAMINE SYNTHASE) (GS-I) 	29	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2221c	glnE	GLUTAMATE-AMMONIA-LIGASE ADENYLYLTRANSFERASE GLNE (Glutamine-synthetase adenylyltransferase) 	39	0.2	9.4	1.0	56.4	55.41	5.82	0.05690	0.28521
Rv2222c	glnA2	PROBABLE GLUTAMINE SYNTHETASE GLNA2 (GLUTAMINE SYNTHASE) (GS-II) 	20	6.6	5.9	223.6	201.1	-22.53	-0.15	0.73260	0.99310
Rv2223c	-	Probable exported protease 	29	27.5	39.4	1373.2	1968.9	595.65	0.52	0.20240	0.57520
Rv2224c	-	Probable exported protease 	29	23.4	24.4	1168.3	1222.4	54.11	0.07	0.90500	1.00000
Rv2225	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2226	-	hypothetical protein Rv2226 	25	11.7	29.4	399.0	999.2	600.17	1.32	0.11270	0.41556
Rv2227	-	hypothetical protein Rv2227 	19	4.6	27.9	100.9	613.1	512.18	2.60	0.00090	0.01952
Rv2228c	-	hypothetical protein Rv2228c 	19	4.7	1.6	28.4	9.6	-18.73	-1.56	0.38220	0.74773
Rv2229c	-	hypothetical protein Rv2229c 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2230c	-	hypothetical protein Rv2230c 	16	18.9	15.6	188.7	155.7	-32.99	-0.28	0.75640	1.00000
Rv2231c	cobC	hypothetical protein Rv2231c 	16	12.5	15.1	175.1	211.8	36.67	0.27	0.70980	0.97747
Rv2232	-	hypothetical protein Rv2232 	11	2.6	19.2	21.1	153.4	132.23	2.86	0.43420	0.77968
Rv2234	ptpA	PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPA (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) (LMW PHOSPHATASE) 	7	17.0	14.4	203.9	172.2	-31.73	-0.24	0.72540	0.98851
Rv2235	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2236c	cobD	cobalamin biosynthesis protein 	12	6.1	4.3	72.9	51.3	-21.57	-0.51	0.59480	0.88663
Rv2237	-	hypothetical protein Rv2237 	17	30.8	31.7	801.6	824.7	23.05	0.04	0.94920	1.00000
Rv2238c	ahpE	Probable peroxiredoxin AhpE 	5	0.3	18.0	1.4	71.9	70.51	5.70	0.41800	0.77965
Rv2239c	-	hypothetical protein Rv2239c 	4	1.8	3.6	7.4	14.5	7.09	0.97	0.31810	0.70426
Rv2240c	-	hypothetical protein Rv2240c 	11	38.6	25.6	386.3	255.5	-130.73	-0.60	0.29270	0.70426
Rv2241	aceE	pyruvate dehydrogenase subunit E1 	57	0.5	1.8	33.8	113.3	79.51	1.74	0.00160	0.02902
Rv2242	-	hypothetical protein Rv2242 	17	0.0	5.3	0.0	10.7	10.68	2.67	0.33210	0.70426
Rv2243	fabD	acyl-carrier-protein S-malonyltransferase 	6	2.8	0.1	11.1	0.3	-10.81	-5.04	0.42740	0.77965
Rv2244	acpP	acyl carrier protein 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2245	kasA	3-oxoacyl-(acyl carrier protein) synthase II 	16	5.6	3.2	11.2	6.5	-4.76	-0.80	0.66190	0.94061
Rv2246	kasB	3-oxoacyl-(acyl carrier protein) synthase II 	18	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2247	accD6	ACETYL/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD6 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2248	-	hypothetical protein Rv2248 	12	19.7	121.1	354.4	2180.3	1825.83	2.62	0.47570	0.79336
Rv2249c	glpD1	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD1 	20	25.1	9.3	401.6	148.7	-252.99	-1.43	0.03270	0.20011
Rv2250A	-	POSSIBLE FLAVOPROTEIN 	3	0.0	0.3	0.0	1.4	1.35	0.42	0.41800	0.77965
Rv2250c	-	Possible transcriptional regulatory protein 	11	28.5	11.4	399.2	159.0	-240.17	-1.33	0.20470	0.57885
Rv2251	-	POSSIBLE FLAVOPROTEIN 	9	16.7	3.5	266.7	56.1	-210.66	-2.25	0.02550	0.18567
Rv2252	-	diacylglycerol kinase 	17	49.6	0.3	198.3	1.0	-197.32	-7.61	0.02700	0.18868
Rv2253	-	Possible secreted unknown protein 	12	30.4	95.0	487.2	1519.6	1032.46	1.64	0.08430	0.35184
Rv2254c	-	Probable integral membrane protein 	6	13.9	6.9	83.3	41.3	-42.03	-1.01	0.31610	0.70426
Rv2255c	-	hypothetical protein Rv2255c 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2256c	-	hypothetical protein Rv2256c 	6	0.0	0.9	0.0	3.8	3.79	0.96	0.02790	0.18868
Rv2257c	-	hypothetical protein Rv2257c 	9	9.4	15.6	132.1	218.5	86.49	0.73	0.43170	0.77965
Rv2258c	-	Possible transcriptional regulatory protein 	15	18.3	23.5	476.5	611.2	134.72	0.36	0.47460	0.79336
Rv2259	adhE2	Probable zinc-dependent alcohol dehydrogenase AdhE2 	14	0.8	0.1	7.5	0.7	-6.85	-3.48	0.02990	0.19119
Rv2260	-	hypothetical protein Rv2260 	6	7.4	202.0	59.2	1615.8	1556.59	4.77	0.36480	0.72887
Rv2261c	-	hypothetical protein Rv2261c 	6	24.5	4.7	196.1	38.0	-158.13	-2.37	0.42470	0.77965
Rv2262c	-	hypothetical protein Rv2262c 	14	29.9	46.4	598.0	927.3	329.30	0.63	0.36380	0.72760
Rv2263	-	short chain dehydrogenase 	13	13.6	72.6	271.3	1451.6	1180.31	2.42	0.00060	0.01417
Rv2264c	-	conserved hypothetical proline rich protein 	32	15.7	14.6	723.1	671.0	-52.16	-0.11	0.84550	1.00000
Rv2265	-	Possible conserved integral membrane protein 	16	14.6	58.0	438.1	1741.5	1303.40	1.99	0.04620	0.24611
Rv2266	cyp124	Probable cytochrome P450 124 CYP124 	17	24.4	25.2	635.0	654.0	19.05	0.04	0.93940	1.00000
Rv2267c	-	hypothetical protein Rv2267c 	37	21.7	21.0	1126.5	1092.9	-33.63	-0.04	0.93580	1.00000
Rv2268c	cyp128	PROBABLE CYTOCHROME P450 128 CYP128 	28	10.2	20.5	245.8	490.8	245.05	1.00	0.10830	0.40574
Rv2269c	-	hypothetical protein Rv2269c 	12	32.5	125.3	389.7	1503.4	1113.72	1.95	0.04730	0.24931
Rv2270	lppN	PROBABLE LIPOPROTEIN LPPN 	11	5.8	74.1	81.7	1037.3	955.57	3.67	0.01490	0.13667
Rv2271	-	hypothetical protein Rv2271 	6	20.3	5.1	202.6	50.8	-151.78	-2.00	0.01880	0.15581
Rv2272	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	4	4.9	8.8	19.8	35.3	15.50	0.84	0.57830	0.87568
Rv2273	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	10.9	14.8	65.7	89.0	23.36	0.44	0.54030	0.83833
Rv2274c	-	hypothetical protein Rv2274c 	8	15.2	1.9	182.0	22.7	-159.26	-3.00	0.08820	0.36288
Rv2275	-	hypothetical protein Rv2275 	19	12.7	29.0	278.9	637.1	358.16	1.19	0.47850	0.79336
Rv2276	cyp121	CYTOCHROME P450 121 CYP121 	17	35.2	18.0	704.6	360.1	-344.52	-0.97	0.08890	0.36381
Rv2277c	-	Possible glycerolphosphodiesterase 	12	18.0	16.7	179.6	167.3	-12.32	-0.10	0.90550	1.00000
Rv2278	-	PROBABLE TRANSPOSASE 	4	20.0	17.4	159.8	139.1	-20.67	-0.20	0.78260	1.00000
Rv2279	-	PROBABLE TRANSPOSASE 	25	25.2	29.4	1209.0	1409.6	200.68	0.22	0.65100	0.93133
Rv2280	-	Probable dehydrogenase 	18	15.7	56.5	439.5	1582.9	1143.44	1.85	0.01320	0.12630
Rv2281	pitB	Putative phosphate-transport permease PitB 	26	21.3	7.7	595.9	216.4	-379.51	-1.46	0.00420	0.05586
Rv2282c	-	Probable transcription regulator (lysR family) 	13	6.1	15.2	98.3	242.7	144.40	1.30	0.34670	0.70686
Rv2283	-	hypothetical protein Rv2283 	2	4.9	7.8	19.8	31.2	11.47	0.66	0.50840	0.81300
Rv2284	lipM	Probable esterase LipM 	28	23.9	61.3	668.9	1717.5	1048.68	1.36	0.03360	0.20344
Rv2285	-	hypothetical protein Rv2285 	22	13.9	24.1	416.0	722.3	306.26	0.80	0.35290	0.71387
Rv2286c	-	hypothetical protein Rv2286c 	10	25.2	25.0	301.9	299.7	-2.18	-0.01	0.98910	1.00000
Rv2287	yjcE	Probable conserved integral membrane transport protein YjcE 	20	23.0	46.6	597.0	1211.5	614.48	1.02	0.22960	0.62817
Rv2288	-	hypothetical protein Rv2288 	4	14.9	13.6	89.4	81.6	-7.77	-0.13	0.86290	1.00000
Rv2289	cdh	CDP-diacylglycerol pyrophosphatase 	22	28.6	36.2	914.8	1157.9	243.12	0.34	0.42850	0.77965
Rv2290	lppO	Probable conserved lipoprotein lppO 	13	25.4	23.7	456.8	427.4	-29.36	-0.10	0.84320	1.00000
Rv2291	sseB	Probable thiosulfate sulfurtransferase SseB 	16	24.2	6.9	533.2	152.1	-381.07	-1.81	0.00240	0.03655
Rv2292c	-	hypothetical protein Rv2292c 	2	31.4	17.7	62.8	35.4	-27.36	-0.83	0.33830	0.70426
Rv2293c	-	hypothetical protein Rv2293c 	14	6.9	9.0	110.5	143.4	32.82	0.38	0.73160	0.99221
Rv2294	-	Probable aminotransferase 	23	38.6	47.6	1623.1	1998.5	375.44	0.30	0.53500	0.83447
Rv2295	-	hypothetical protein Rv2295 	11	20.7	37.2	331.9	595.5	263.69	0.84	0.20290	0.57608
Rv2296	-	haloalkane dehalogenase 	16	43.1	98.7	948.4	2171.7	1223.26	1.20	0.00930	0.09948
Rv2297	-	hypothetical protein Rv2297 	8	25.5	67.5	152.9	405.2	252.31	1.41	0.44730	0.78415
Rv2298	-	hypothetical protein Rv2298 	17	11.6	13.5	324.9	378.1	53.18	0.22	0.73810	0.99662
Rv2299c	htpG	heat shock protein 90 	29	34.3	16.7	1441.5	701.3	-740.11	-1.04	0.01540	0.13902
Rv2300c	-	hypothetical protein Rv2300c 	17	42.2	53.1	1181.8	1486.7	304.86	0.33	0.53190	0.83259
Rv2301	cut2	PROBABLE CUTINASE CUT2 	10	41.8	51.8	668.3	828.9	160.58	0.31	0.70200	0.97121
Rv2302	-	hypothetical protein Rv2302 	4	35.3	4.3	282.0	34.6	-247.46	-3.03	0.02930	0.19040
Rv2303c	-	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN 	19	29.7	40.9	712.8	982.5	269.63	0.46	0.53970	0.83823
Rv2304c	-	hypothetical protein Rv2304c 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2305	-	hypothetical protein Rv2305 	10	22.5	36.9	404.7	663.9	259.17	0.71	0.42480	0.77965
Rv2306A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	24.0	16.0	287.9	191.5	-96.40	-0.59	0.38270	0.74815
Rv2306B	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	5	16.3	2.5	98.1	14.8	-83.31	-2.73	0.31130	0.70426
Rv2307A	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	3	91.1	10.9	364.6	43.6	-321.03	-3.06	0.03030	0.19221
Rv2307B	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	21	10.1	2.1	161.1	33.3	-127.78	-2.27	0.03680	0.21435
Rv2307D	-	hypothetical protein Rv2307D 	5	40.1	4.1	320.6	32.7	-287.89	-3.29	0.00140	0.02686
Rv2307c	-	hypothetical protein Rv2307c 	20	30.1	39.8	901.8	1192.7	290.84	0.40	0.48550	0.79489
Rv2308	-	hypothetical protein Rv2308 	17	32.3	22.7	969.4	682.4	-286.96	-0.51	0.30430	0.70426
Rv2309A	-	hypothetical protein Rv2309A 	13	23.0	38.8	414.2	698.9	284.67	0.75	0.38930	0.75533
Rv2309c	-	POSSIBLE INTEGRASE (FRAGMENT) 	9	28.0	4.8	335.5	57.7	-277.88	-2.54	0.00980	0.10236
Rv2310	-	POSSIBLE EXCISIONASE 	3	38.0	65.1	151.8	260.3	108.52	0.78	0.48660	0.79604
Rv2311	-	hypothetical protein Rv2311 	7	82.3	45.8	1152.7	641.3	-511.35	-0.85	0.16640	0.51072
Rv2312	-	hypothetical protein Rv2312 	3	32.9	80.2	197.1	481.3	284.23	1.29	0.31860	0.70426
Rv2313c	-	hypothetical protein Rv2313c 	10	47.9	39.2	670.2	548.4	-121.86	-0.29	0.68240	0.95436
Rv2314c	-	hypothetical protein Rv2314c 	16	24.3	23.6	582.8	565.4	-17.41	-0.04	0.95900	1.00000
Rv2315c	-	hypothetical protein Rv2315c 	33	10.1	10.9	304.1	327.4	23.25	0.11	0.87160	1.00000
Rv2316	uspA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPA 	13	27.2	6.9	435.6	111.2	-324.48	-1.97	0.05850	0.28924
Rv2317	uspB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPB 	14	8.0	102.7	128.0	1643.8	1515.76	3.68	0.01790	0.15164
Rv2318	uspC	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN USPC 	30	12.9	5.7	439.7	193.3	-246.39	-1.19	0.11610	0.42264
Rv2319c	-	hypothetical protein Rv2319c 	19	19.0	3.1	266.5	43.8	-222.65	-2.60	0.09550	0.37991
Rv2320c	rocE	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ROCE 	28	14.8	24.0	593.2	961.5	368.29	0.70	0.49280	0.79800
Rv2321c	rocD2	PROBABLE ORNITHINE AMINOTRANSFERASE (C-terminus part) ROCD2 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	9	15.1	57.8	151.2	578.5	427.25	1.94	0.47180	0.79336
Rv2322c	rocD1	PROBABLE ORNITHINE AMINOTRANSFERASE (N-terminus part) ROCD1 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	10	5.2	19.8	62.1	237.6	175.46	1.94	0.05680	0.28507
Rv2323c	-	hypothetical protein Rv2323c 	22	21.7	27.6	650.6	827.3	176.63	0.35	0.52020	0.82055
Rv2324	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	2	61.3	1.6	122.5	3.1	-119.43	-5.30	0.33010	0.70426
Rv2325c	-	hypothetical protein Rv2325c 	9	9.8	11.0	118.0	131.9	13.88	0.16	0.86260	1.00000
Rv2326c	-	POSSIBLE TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSORTER 	23	24.6	55.3	639.0	1438.5	799.58	1.17	0.23210	0.63084
Rv2327	-	hypothetical protein Rv2327 	5	3.5	10.8	21.3	65.0	43.73	1.61	0.45220	0.78549
Rv2328	PE23	PE FAMILY PROTEIN 	12	16.7	12.1	301.1	218.0	-83.08	-0.47	0.64630	0.92822
Rv2329c	narK1	PROBABLE NITRITE EXTRUSION PROTEIN 1 NARK1 (NITRITE FACILITATOR 1) 	28	33.7	13.3	1483.6	585.6	-897.97	-1.34	0.01020	0.10404
Rv2330c	lppP	PROBABLE LIPOPROTEIN LPPP 	7	40.4	4.7	323.5	37.4	-286.03	-3.11	0.00010	0.00338
Rv2331	-	hypothetical protein Rv2331 	6	78.1	5.4	624.6	43.0	-581.60	-3.86	0.21550	0.60129
Rv2331A	-	hypothetical protein Rv2331A 	5	29.6	1.0	237.1	8.3	-228.82	-4.83	0.00020	0.00614
Rv2332	mez	PROBABLE 	28	35.1	13.1	1192.5	444.8	-747.71	-1.42	0.01610	0.14150
Rv2333c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	53.8	41.2	1936.8	1482.5	-454.35	-0.39	0.44180	0.78207
Rv2334	cysK1	PROBABLE CYSTEINE SYNTHASE A CYSK1 (O-ACETYLSERINE SULFHYDRYLASE A) (O-ACETYLSERINE (THIOL)-LYASE A) (CSASE A) 	14	0.6	0.0	2.4	0.0	-2.38	-0.67	0.42460	0.77965
Rv2335	cysE	PROBABLE SERINE ACETYLTRANSFERASE CYSE (SAT) 	6	0.0	0.3	0.0	0.7	0.68	0.42	1.00000	1.00000
Rv2336	-	hypothetical protein Rv2336 	29	20.8	43.0	458.7	947.0	488.31	1.05	0.24880	0.65096
Rv2337c	-	hypothetical protein Rv2337c 	10	31.2	25.7	311.9	256.6	-55.25	-0.28	0.75880	1.00000
Rv2338c	moeW	hypothetical protein Rv2338c 	38	13.9	37.0	334.7	887.6	552.92	1.41	0.17440	0.52637
Rv2339	mmpL9	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9 	82	20.0	47.1	1596.9	3765.7	2168.75	1.24	0.06680	0.31101
Rv2340c	PE_PGRS39	PE-PGRS FAMILY PROTEIN 	16	48.2	36.9	1156.4	886.3	-270.15	-0.38	0.48950	0.79719
Rv2341	lppQ	PROBABLE CONSERVED LIPOPROTEIN LPPQ 	4	48.2	22.7	385.6	182.0	-203.60	-1.08	0.15910	0.49985
Rv2342	-	hypothetical protein Rv2342 	4	4.3	2.0	25.7	11.9	-13.73	-1.10	0.11420	0.41919
Rv2343c	dnaG	DNA primase 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2344c	dgt	deoxyguanosinetriphosphate triphosphohydrolase-like protein 	27	11.3	8.1	406.4	291.3	-115.13	-0.48	0.33250	0.70426
Rv2345	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	29	45.6	50.6	2460.6	2733.9	273.34	0.15	0.76430	1.00000
Rv2346c	esxO	PUTATIVE ESAT-6 LIKE PROTEIN ESXO (ESAT-6 LIKE PROTEIN 6) 	3	12.8	11.8	76.6	70.9	-5.70	-0.11	0.91280	1.00000
Rv2347c	esxP	PUTATIVE ESAT-6 LIKE PROTEIN ESXP (ESAT-6 LIKE PROTEIN 7) 	3	9.4	14.6	56.3	87.7	31.45	0.64	0.44470	0.78355
Rv2348c	-	hypothetical protein Rv2348c 	2	25.5	23.4	102.1	93.5	-8.61	-0.13	0.76500	1.00000
Rv2349c	plcC	PROBABLE PHOSPHOLIPASE C 3 PLCC 	28	36.0	53.7	1655.9	2468.1	812.20	0.58	0.16590	0.51036
Rv2350c	plcB	PROBABLE MEMBRANE-ASSOCIATED PHOSPHOLIPASE C 2 PLCB 	23	29.1	26.6	1106.3	1010.8	-95.48	-0.13	0.74340	1.00000
Rv2351c	plcA	PROBABLE MEMBRANE-ASSOCIATED PHOSPHOLIPASE C 1 PLCA (MTP40 ANTIGEN) 	25	64.7	47.2	2329.0	1697.7	-631.34	-0.46	0.46730	0.79336
Rv2352c	PPE38	PPE FAMILY PROTEIN 	16	49.0	81.0	1569.4	2591.3	1021.92	0.72	0.14090	0.47025
Rv2353c	PPE39	PPE FAMILY PROTEIN 	24	11.9	20.3	214.8	365.6	150.78	0.77	0.34210	0.70426
Rv2354	-	PROBABLE TRANSPOSASE 	4	36.6	20.8	292.5	166.6	-125.89	-0.81	0.30020	0.70426
Rv2355	-	PROBABLE TRANSPOSASE 	25	25.7	27.2	1236.0	1305.5	69.57	0.08	0.86820	1.00000
Rv2356c	PPE40	PPE FAMILY PROTEIN 	30	36.1	25.0	866.4	600.7	-265.69	-0.53	0.41240	0.77965
Rv2357c	glyS	glycyl-tRNA synthetase 	31	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2358	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	5	0.2	10.0	0.7	40.1	39.46	5.86	0.02800	0.18872
Rv2359	furB	PROBABLE FERRIC UPTAKE REGULATION PROTEIN FURB 	5	0.3	0.2	1.7	1.0	-0.64	-0.69	1.00000	1.00000
Rv2360c	-	hypothetical protein Rv2360c 	6	20.7	6.5	206.8	64.9	-141.82	-1.67	0.09590	0.37998
Rv2361c	-	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE) 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2362c	recO	DNA repair protein RecO 	11	0.3	0.5	1.7	3.1	1.39	0.86	0.57520	0.87165
Rv2363	amiA2	amidase 	17	11.0	7.6	175.8	121.3	-54.50	-0.54	0.43480	0.77972
Rv2364c	era	GTP-binding protein Era 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2365c	-	hypothetical protein Rv2365c 	4	30.0	0.2	120.1	0.7	-119.40	-7.47	0.02850	0.19016
Rv2366c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	22	13.6	31.0	434.6	993.2	558.54	1.19	0.09660	0.38086
Rv2367c	-	hypothetical protein Rv2367c 	9	22.0	78.2	131.8	469.4	337.66	1.83	0.01010	0.10360
Rv2368c	phoH1	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH) 	17	26.4	46.2	790.8	1386.1	595.34	0.81	0.03590	0.21124
Rv2369c	-	hypothetical protein Rv2369c 	3	48.4	2.0	193.7	7.9	-185.78	-4.61	0.05420	0.27619
Rv2370c	-	hypothetical protein Rv2370c 	20	18.0	40.6	574.7	1299.9	725.25	1.18	0.29650	0.70426
Rv2371	PE_PGRS40	PE-PGRS FAMILY PROTEIN 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2372c	-	hypothetical protein Rv2372c 	6	29.3	59.8	292.7	598.2	305.54	1.03	0.46370	0.79101
