#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2352c	PPE38	PPE FAMILY PROTEIN 	16	211.0	210.2	3376.0	3363.5	-12.54	-0.01	0.99030	1.00000
Rv2353c	PPE39	PPE FAMILY PROTEIN 	24	17.1	12.3	324.0	234.4	-89.62	-0.47	0.47130	1.00000
Rv2354	-	PROBABLE TRANSPOSASE 	4	79.8	84.3	319.0	337.1	18.11	0.08	0.97210	1.00000
Rv2355	-	PROBABLE TRANSPOSASE 	25	85.0	84.7	1955.0	1948.1	-6.93	-0.01	0.98950	1.00000
Rv2356c	PPE40	PPE FAMILY PROTEIN 	30	63.1	55.1	1705.0	1486.9	-218.08	-0.20	0.78020	1.00000
Rv2357c	glyS	glycyl-tRNA synthetase 	31	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2358	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	5	21.6	19.6	108.0	98.2	-9.84	-0.14	0.83500	1.00000
Rv2359	furB	PROBABLE FERRIC UPTAKE REGULATION PROTEIN FURB 	5	5.2	3.5	26.0	17.5	-8.50	-0.57	0.54710	1.00000
Rv2360c	-	hypothetical protein Rv2360c 	6	61.5	56.3	369.0	337.9	-31.13	-0.13	0.86260	1.00000
Rv2361c	-	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE) 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2362c	recO	DNA repair protein RecO 	11	12.0	14.1	120.0	140.8	20.78	0.23	0.73810	1.00000
Rv2363	amiA2	amidase 	17	49.5	31.2	842.0	529.6	-312.37	-0.67	0.28480	1.00000
Rv2364c	era	GTP-binding protein Era 	15	0.0	0.8	0.0	0.8	0.76	0.82	1.00000	1.00000
Rv2365c	-	hypothetical protein Rv2365c 	4	24.8	36.1	99.0	144.6	45.58	0.55	0.53440	1.00000
Rv2366c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	22	31.5	29.6	662.0	620.9	-41.05	-0.09	0.88390	1.00000
Rv2367c	-	hypothetical protein Rv2367c 	9	53.0	43.9	159.0	131.6	-27.35	-0.27	0.79650	1.00000
Rv2368c	phoH1	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH) 	17	52.9	52.7	900.0	896.4	-3.58	-0.01	0.98770	1.00000
Rv2369c	-	hypothetical protein Rv2369c 	3	25.7	21.1	77.0	63.2	-13.84	-0.29	0.90190	1.00000
Rv2370c	-	hypothetical protein Rv2370c 	20	51.5	62.4	979.0	1185.6	206.58	0.28	0.60070	1.00000
Rv2371	PE_PGRS40	PE-PGRS FAMILY PROTEIN 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2372c	-	hypothetical protein Rv2372c 	6	68.4	70.2	342.0	350.8	8.80	0.04	0.94620	1.00000
Rv2373c	dnaJ2	PROBABLE CHAPERONE PROTEIN DNAJ2 	10	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv2374c	hrcA	heat-inducible transcription repressor 	23	85.5	54.7	1966.0	1258.6	-707.37	-0.64	0.18270	1.00000
Rv2375	-	hypothetical protein Rv2375 	9	83.2	70.9	749.0	637.7	-111.31	-0.23	0.65460	1.00000
Rv2376c	cfp2	LOW MOLECULAR WEIGHT ANTIGEN CFP2 (LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 2) (CFP-2) 	2	99.5	88.3	199.0	176.5	-22.46	-0.17	0.66790	1.00000
Rv2377c	mbtH	PUTATIVE CONSERVED PROTEIN MBTH 	2	21.5	20.2	43.0	40.3	-2.67	-0.09	0.66340	1.00000
Rv2378c	mbtG	LYSINE-N-OXYGENASE MBTG (L-LYSINE 6-MONOOXYGENASE) (LYSINE N6-HYDROXYLASE) 	9	12.1	13.4	109.0	121.0	11.99	0.15	0.82590	1.00000
Rv2379c	mbtF	PEPTIDE SYNTHETASE MBTF (PEPTIDE SYNTHASE) 	64	6.5	7.7	344.0	405.6	61.59	0.24	0.40500	1.00000
Rv2380c	mbtE	PEPTIDE SYNTHETASE MBTE (PEPTIDE SYNTHASE) 	79	6.8	8.4	477.0	590.5	113.51	0.31	0.38880	1.00000
Rv2381c	mbtD	POLYKETIDE SYNTHETASE MBTD (POLYKETIDE SYNTHASE) 	43	3.1	2.9	116.0	111.9	-4.14	-0.05	0.88420	1.00000
Rv2382c	mbtC	POLYKETIDE SYNTHETASE MBTC (POLYKETIDE SYNTHASE) 	17	3.5	4.7	46.0	60.9	14.88	0.40	0.45380	1.00000
Rv2383c	mbtB	PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE SYNTHETASE) 	50	10.5	11.1	495.0	522.8	27.78	0.08	0.82540	1.00000
Rv2384	mbtA	BIFUNCTIONAL ENZYME MBTA: SALICYL-AMP LIGASE (SAL-AMP LIGASE) + SALICYL-S-ArCP SYNTHETASE 	21	5.7	7.6	114.0	153.0	38.95	0.42	0.38550	1.00000
Rv2385	mbtJ	PUTATIVE ACETYL HYDROLASE MBTJ 	19	36.6	44.3	696.0	840.9	144.87	0.27	0.64090	1.00000
Rv2386c	mbtI	salicylate synthase MbtI 	18	7.1	5.4	85.0	64.7	-20.32	-0.39	0.59620	1.00000
Rv2387	-	hypothetical protein Rv2387 	24	101.1	90.5	2325.0	2082.0	-243.00	-0.16	0.72580	1.00000
Rv2388c	hemN	coproporphyrinogen III oxidase 	20	51.0	49.1	918.0	884.2	-33.76	-0.05	0.92610	1.00000
Rv2389c	rpfD	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD 	10	120.9	125.6	1088.0	1130.0	42.03	0.05	0.85730	1.00000
Rv2390c	-	hypothetical protein Rv2390c 	6	153.8	165.9	923.0	995.3	72.34	0.11	0.84690	1.00000
Rv2391	nirA	PROBABLE FERREDOXIN-DEPENDENT NITRITE REDUCTASE NIRA 	19	4.1	7.1	65.0	113.4	48.38	0.80	0.14380	1.00000
Rv2392	cysH	phosphoadenosine phosphosulfate reductase 	13	2.0	9.3	16.0	74.6	58.57	2.22	0.01910	1.00000
Rv2393	-	hypothetical protein Rv2393 	7	2.2	0.9	13.0	5.3	-7.67	-1.29	0.28440	1.00000
Rv2394	ggtB	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE) 	30	43.2	38.9	1295.0	1166.6	-128.44	-0.15	0.67840	1.00000
Rv2395	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	37	67.4	78.7	2492.0	2910.7	418.69	0.22	0.69210	1.00000
Rv2396	PE_PGRS41	PE-PGRS FAMILY PROTEIN 	14	108.6	92.8	1303.0	1113.3	-189.71	-0.23	0.74500	1.00000
Rv2397c	cysA1	PROBABLE SULFATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER CYSA1 	15	20.5	6.3	287.0	87.5	-199.49	-1.71	0.04960	1.00000
Rv2398c	cysW	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW 	18	15.4	8.9	278.0	159.8	-118.20	-0.80	0.24920	1.00000
Rv2399c	cysT	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST 	10	18.1	4.9	145.0	38.8	-106.19	-1.90	0.18250	1.00000
Rv2400c	subI	PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI 	19	36.7	13.8	624.0	234.4	-389.62	-1.41	0.01240	1.00000
Rv2401	-	hypothetical protein Rv2401 	4	31.7	24.1	95.0	72.3	-22.71	-0.39	0.89790	1.00000
Rv2401A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2402	-	hypothetical protein Rv2402 	28	44.2	42.7	1239.0	1194.7	-44.29	-0.05	0.87700	1.00000
Rv2403c	lppR	PROBABLE CONSERVED LIPOPROTEIN LPPR 	7	23.3	20.5	163.0	143.8	-19.18	-0.18	0.87740	1.00000
Rv2404c	lepA	GTP-binding protein LepA 	30	26.1	25.2	784.0	754.9	-29.12	-0.05	0.90810	1.00000
Rv2405	-	hypothetical protein Rv2405 	9	28.1	42.8	253.0	385.0	132.05	0.61	0.46080	1.00000
Rv2406c	-	hypothetical protein Rv2406c 	8	117.5	116.0	940.0	928.4	-11.62	-0.02	0.97610	1.00000
Rv2407	-	ribonuclease Z 	10	33.5	40.8	335.0	407.9	72.88	0.28	0.69960	1.00000
Rv2408	PE24	POSSIBLE PE FAMILY-RELATED PROTEIN 	16	63.8	59.9	1021.0	958.8	-62.18	-0.09	0.88030	1.00000
Rv2409c	-	hypothetical protein Rv2409c 	20	34.9	33.8	698.0	676.5	-21.50	-0.05	0.91420	1.00000
Rv2410c	-	hypothetical protein Rv2410c 	11	41.0	34.1	410.0	340.9	-69.09	-0.27	0.70450	1.00000
Rv2411c	-	hypothetical protein Rv2411c 	24	125.1	114.5	3002.0	2747.8	-254.16	-0.13	0.82920	1.00000
Rv2412	rpsT	30S ribosomal protein S20 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2413c	-	hypothetical protein Rv2413c 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2414c	-	hypothetical protein Rv2414c 	12	57.5	71.0	690.0	852.3	162.28	0.30	0.74710	1.00000
Rv2415c	-	hypothetical protein Rv2415c 	14	28.1	26.8	365.0	348.5	-16.48	-0.07	0.90030	1.00000
Rv2416c	eis	hypothetical protein Rv2416c 	28	12.4	14.8	260.0	311.2	51.23	0.26	0.53430	1.00000
Rv2417c	-	hypothetical protein Rv2417c 	12	15.8	24.8	189.0	297.5	108.54	0.65	0.42260	1.00000
Rv2418c	-	hypothetical protein Rv2418c 	21	4.1	4.5	57.0	62.4	5.40	0.13	0.81050	1.00000
Rv2419c	-	PROBABLE PHOSPHOGLYCERATE MUTASE (PHOSPHOGLYCEROMUTASE) 	7	10.8	11.0	65.0	66.2	1.20	0.03	0.95830	1.00000
Rv2420c	-	hypothetical protein Rv2420c 	5	4.7	2.3	14.0	6.8	-7.15	-1.03	0.59490	1.00000
Rv2421c	nadD	nicotinic acid mononucleotide adenyltransferase 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2422	-	hypothetical protein Rv2422 	4	31.8	39.8	127.0	159.0	32.04	0.32	0.72570	1.00000
Rv2423	-	hypothetical protein Rv2423 	18	85.0	86.3	1445.0	1467.1	22.14	0.02	0.96330	1.00000
Rv2424c	-	PROBABLE TRANSPOSASE 	7	66.3	63.2	398.0	379.0	-19.04	-0.07	0.83360	1.00000
Rv2425c	-	hypothetical protein Rv2425c 	18	41.6	40.1	748.0	722.2	-25.84	-0.05	0.89170	1.00000
Rv2426c	-	hypothetical protein Rv2426c 	10	42.2	65.4	380.0	589.0	208.99	0.63	0.23570	1.00000
Rv2427c	proA	gamma-glutamyl phosphate reductase 	16	12.1	20.1	170.0	281.6	111.56	0.73	0.15200	1.00000
Rv2428	ahpC	ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C) 	9	21.4	24.6	193.0	221.4	28.44	0.20	0.74630	1.00000
Rv2429	ahpD	ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D) 	13	46.4	30.6	603.0	398.0	-205.02	-0.60	0.18470	1.00000
Rv2430c	PPE41	PPE FAMILY PROTEIN 	10	98.7	93.4	987.0	934.5	-52.54	-0.08	0.88160	1.00000
Rv2431c	PE25	PE FAMILY PROTEIN 	6	108.2	81.4	649.0	488.5	-160.46	-0.41	0.59340	1.00000
Rv2432c	-	hypothetical protein Rv2432c 	7	47.3	33.5	331.0	234.4	-96.62	-0.50	0.57500	1.00000
Rv2433c	-	hypothetical protein Rv2433c 	6	33.7	26.8	202.0	160.6	-41.44	-0.33	0.75980	1.00000
Rv2434c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	25	18.8	17.8	414.0	391.9	-22.10	-0.08	0.89800	1.00000
Rv2435c	-	PROBABLE CYCLASE (ADENYLYL-OR GUANYLYL-)(ADENYLATE-OR GUANYLATE-) 	56	27.0	26.2	1375.0	1336.3	-38.75	-0.04	0.90330	1.00000
Rv2436	rbsK	RIBOKINASE RBSK 	12	36.6	28.9	256.0	202.4	-53.58	-0.34	0.49130	1.00000
Rv2437	-	hypothetical protein Rv2437 	9	26.1	20.4	235.0	183.4	-51.61	-0.36	0.56330	1.00000
Rv2438A	-	hypothetical protein Rv2438A 	5	10.5	14.1	21.0	28.2	7.16	0.42	0.66720	1.00000
Rv2438c	nadE	NAD synthetase 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2439c	proB	gamma-glutamyl kinase 	12	2.0	3.8	2.0	3.8	1.80	0.93	1.00000	1.00000
Rv2440c	obgE	GTPase ObgE 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2441c	rpmA	50S ribosomal protein L27 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2442c	rplU	50S ribosomal protein L21 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2443	dctA	PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA 	21	81.5	66.7	1712.0	1401.7	-310.30	-0.29	0.40210	1.00000
Rv2444c	rne	POSSIBLE RIBONUCLEASE E RNE 	32	13.8	10.7	83.0	63.9	-19.08	-0.38	0.72340	1.00000
Rv2445c	ndk	nucleoside diphosphate kinase 	4	0.5	3.0	2.0	12.2	10.18	2.61	0.03020	1.00000
Rv2446c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	7	35.4	36.9	248.0	258.0	9.97	0.06	0.94230	1.00000
Rv2447c	folC	PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS) 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2448c	valS	valyl-tRNA synthetase 	28	1.0	0.0	1.0	0.0	-1.00	-1.00	1.00000	1.00000
Rv2449c	-	hypothetical protein Rv2449c 	26	38.8	41.9	1008.0	1088.9	80.94	0.11	0.75300	1.00000
Rv2450c	rpfE	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE 	8	32.0	36.1	224.0	252.6	28.64	0.17	0.77480	1.00000
Rv2451	-	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN 	8	41.0	33.2	246.0	199.4	-46.63	-0.30	0.60390	1.00000
Rv2452c	-	hypothetical protein Rv2452c 	7	39.3	27.7	275.0	194.0	-80.95	-0.50	0.44910	1.00000
Rv2453c	mobA	molybdopterin-guanine dinucleotide biosynthesis protein A 	5	107.0	72.1	535.0	360.7	-174.30	-0.57	0.62620	1.00000
Rv2454c	-	2-oxoglutarate ferredoxin oxidoreductase subunit beta 	15	1.7	0.3	12.0	2.3	-9.72	-2.39	0.01720	1.00000
Rv2455c	-	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT) 	37	1.3	0.7	24.0	13.7	-10.30	-0.81	0.11220	1.00000
Rv2456c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	20	97.0	104.8	1940.0	2096.5	156.46	0.11	0.84830	1.00000
Rv2457c	clpX	ATP-dependent protease ATP-binding subunit 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2458	mmuM	homocysteine methyltransferase 	17	62.6	49.9	1002.0	798.3	-203.75	-0.33	0.48040	1.00000
Rv2459	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	86.4	82.7	1815.0	1737.3	-77.72	-0.06	0.89270	1.00000
Rv2460c	clpP2	ATP-dependent Clp protease proteolytic subunit 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2461c	clpP	ATP-dependent Clp protease proteolytic subunit 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2462c	tig	trigger factor 	19	36.5	36.0	694.0	684.1	-9.89	-0.02	0.96740	1.00000
Rv2463	lipP	PROBABLE ESTERASE/LIPASE LIPP 	20	66.9	55.4	1338.0	1108.0	-230.04	-0.27	0.57190	1.00000
Rv2464c	-	POSSIBLE DNA GLYCOSYLASE 	11	101.8	86.1	1120.0	946.6	-173.36	-0.24	0.76440	1.00000
Rv2465c	-	ribose-5-phosphate isomerase B 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2466c	-	hypothetical protein Rv2466c 	9	31.6	37.8	284.0	340.2	56.15	0.26	0.68560	1.00000
Rv2467	pepN	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE) 	38	36.7	38.4	1396.0	1461.1	65.05	0.07	0.83040	1.00000
Rv2468c	-	hypothetical protein Rv2468c 	5	40.8	46.1	204.0	230.6	26.57	0.18	0.70410	1.00000
Rv2469c	-	hypothetical protein Rv2469c 	10	46.0	50.6	460.0	506.0	46.04	0.14	0.82760	1.00000
Rv2470	glbO	POSSIBLE GLOBIN (OXYGEN-BINDING PROTEIN) GLBO 	9	8.4	3.6	67.0	28.9	-38.08	-1.21	0.00910	1.00000
Rv2471	aglA	PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE) 	16	41.8	38.1	668.0	610.3	-57.71	-0.13	0.78350	1.00000
Rv2472	-	hypothetical protein Rv2472 	8	26.7	22.9	187.0	160.6	-26.44	-0.22	0.78660	1.00000
Rv2473	-	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN 	17	35.9	32.5	574.0	520.5	-53.50	-0.14	0.77310	1.00000
Rv2474c	-	hypothetical protein Rv2474c 	13	8.3	5.9	100.0	70.8	-29.23	-0.50	0.47640	1.00000
Rv2475c	-	hypothetical protein Rv2475c 	8	43.8	54.2	350.0	433.7	83.75	0.31	0.79790	1.00000
Rv2476c	gdh	PROBABLE NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH (NAD-GDH) (NAD-DEPENDENT GLUTAMIC DEHYDROGENASE) 	64	30.4	38.1	1882.0	2361.3	479.27	0.33	0.17750	1.00000
Rv2477c	-	putative ABC transporter ATP-binding protein 	27	0.9	0.5	7.0	3.8	-3.20	-0.88	0.25640	1.00000
Rv2478c	-	hypothetical protein Rv2478c 	6	94.8	71.0	569.0	426.1	-142.86	-0.42	0.64560	1.00000
Rv2479c	-	PROBABLE TRANSPOSASE 	26	66.0	67.4	1651.0	1684.8	33.77	0.03	0.95290	1.00000
Rv2480c	-	POSSIBLE TRANSPOSASE 	4	100.0	86.6	400.0	346.2	-53.76	-0.21	0.72090	1.00000
Rv2481c	-	hypothetical protein Rv2481c 	5	65.8	63.5	329.0	317.3	-11.68	-0.05	0.93990	1.00000
Rv2482c	plsB2	glycerol-3-phosphate acyltransferase 	41	35.4	39.1	1344.0	1486.9	142.92	0.15	0.73710	1.00000
Rv2483c	plsC	POSSIBLE TRANSMEMBRANE PHOSPHOLIPID BIOSYNTHESIS BIFUNCTIONNAL ENZYME PLSC: PUTATIVE L-3-PHOSPHOSERINE PHOSPHATASE (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSP) (PSPASE) + 1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE (1-AGP ACYLTRANSFERASE) (1-AGPAT) (LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE) (LPAAT) 	27	15.2	18.8	395.0	488.5	93.54	0.31	0.45590	1.00000
Rv2484c	-	hypothetical protein Rv2484c 	22	18.5	25.1	389.0	526.6	137.59	0.44	0.27230	1.00000
Rv2485c	lipQ	PROBABLE CARBOXYLESTERASE LIPQ 	21	58.1	53.2	1221.0	1116.3	-104.67	-0.13	0.71230	1.00000
Rv2486	echA14	enoyl-CoA hydratase 	10	74.1	63.0	741.0	630.1	-110.92	-0.23	0.72110	1.00000
Rv2487c	PE_PGRS42	PE-PGRS FAMILY PROTEIN 	25	14.7	21.7	339.0	499.2	160.19	0.56	0.29420	1.00000
Rv2488c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (LUXR-FAMILY) 	46	44.6	48.7	1828.0	1995.2	167.25	0.13	0.74550	1.00000
Rv2489c	-	HYPOTHETICAL ALANINE RICH PROTEIN 	5	57.2	67.0	286.0	334.8	48.82	0.23	0.65330	1.00000
Rv2490c	PE_PGRS43	PE-PGRS FAMILY PROTEIN 	51	46.8	51.6	2059.0	2272.2	213.24	0.14	0.77740	1.00000
Rv2491	-	hypothetical protein Rv2491 	15	25.8	14.2	310.0	170.5	-139.54	-0.86	0.55260	1.00000
Rv2492	-	hypothetical protein Rv2492 	31	13.4	8.6	348.0	224.5	-123.52	-0.63	0.28070	1.00000
Rv2493	-	hypothetical protein Rv2493 	0	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2494	-	hypothetical protein Rv2494 	5	46.2	32.3	185.0	129.4	-55.64	-0.52	0.31740	1.00000
Rv2495c	pdhC	branched-chain alpha-keto acid dehydrogenase subunit E2 	14	9.3	13.4	121.0	174.3	53.26	0.53	0.43690	1.00000
Rv2496c	pdhB	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (BETA SUBUNIT) PDHB (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	24	15.3	17.3	321.0	363.7	42.74	0.18	0.74600	1.00000
Rv2497c	pdhA	PROBABLE PYRUVATE DEHYDROGENASE E1 COMPONENT (ALPHA SUBUNIT) PDHA (PYRUVATE DECARBOXYLASE) (PYRUVATE DEHYDROGENASE) (PYRUVIC DEHYDROGENASE) 	23	41.2	41.8	865.0	878.2	13.15	0.02	0.95950	1.00000
Rv2498c	citE	PROBABLE CITRATE (PRO-3S)-LYASE (BETA SUBUNIT) CITE (CITRASE) (CITRATASE) (CITRITASE) (CITRIDESMOLASE) (CITRASE ALDOLASE) 	9	15.8	21.7	142.0	195.6	53.57	0.46	0.47980	1.00000
Rv2499c	-	POSSIBLE OXIDASE REGULATORY-RELATED PROTEIN 	6	27.7	16.6	166.0	99.7	-66.31	-0.74	0.55940	1.00000
Rv2500c	fadE19	POSSIBLE ACYL-CoA DEHYDROGENASE FADE19 (MMGC) 	28	17.5	16.4	386.0	360.7	-25.30	-0.10	0.80490	1.00000
Rv2501c	accA1	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA1: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	27	13.2	17.1	318.0	410.2	92.16	0.37	0.43110	1.00000
Rv2502c	accD1	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD1 	29	18.4	29.7	514.0	830.2	316.21	0.69	0.13160	1.00000
Rv2503c	scoB	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (BETA SUBUNIT) SCOB (3-OXO-ACID:COA TRANSFERASE) (OXCT B) (SUCCINYL CoA:3-OXOACID CoA-TRANSFERASE) 	7	15.3	20.8	92.0	124.8	32.80	0.44	0.76770	1.00000
Rv2504c	scoA	PROBABLE SUCCINYL-COA:3-KETOACID-COENZYME A TRANSFERASE (ALPHA SUBUNIT) SCOA (3-OXO ACID:CoA TRANSFERASE) (OXCT A) (SUCCINYL-COA:3-OXOACID-COENZYME A TRANSFERASE) 	13	46.9	61.3	516.0	674.2	158.21	0.39	0.55030	1.00000
Rv2505c	fadD35	acyl-CoA synthetase 	36	32.0	33.5	1121.0	1174.2	53.17	0.07	0.84010	1.00000
Rv2506	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	38.1	32.2	305.0	257.2	-47.79	-0.25	0.63040	1.00000
Rv2507	-	POSSIBLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	19	2.3	3.5	32.0	48.7	16.70	0.61	0.25690	1.00000
Rv2508c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE LEUCINE AND ALANINE RICH PROTEIN 	17	32.5	34.6	552.0	587.5	35.46	0.09	0.81750	1.00000
Rv2509	-	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2510c	-	hypothetical protein Rv2510c 	17	35.4	30.7	495.0	429.2	-65.82	-0.21	0.71840	1.00000
Rv2511	orn	oligoribonuclease 	8	1.5	0.4	3.0	0.8	-2.24	-1.98	0.34010	1.00000
Rv2512c	-	IS1081 transposase 	16	37.4	29.3	599.0	469.5	-129.49	-0.35	0.51590	1.00000
Rv2513	-	hypothetical protein Rv2513 	8	80.7	53.4	565.0	373.6	-191.37	-0.60	0.09530	1.00000
Rv2514c	-	hypothetical protein Rv2514c 	7	12.7	18.0	76.0	108.1	32.06	0.51	0.57790	1.00000
Rv2515c	-	hypothetical protein Rv2515c 	21	18.6	25.0	335.0	449.7	114.73	0.42	0.38520	1.00000
Rv2516c	-	hypothetical protein Rv2516c 	13	11.0	26.9	33.0	80.7	47.66	1.29	0.59350	1.00000
Rv2517c	-	hypothetical protein Rv2517c 	7	52.3	47.2	366.0	330.3	-35.74	-0.15	0.77820	1.00000
Rv2518c	lppS	PROBABLE CONSERVED LIPOPROTEIN LPPS 	21	2.8	0.7	42.0	10.7	-31.35	-1.98	0.02060	1.00000
Rv2519	PE26	PE FAMILY PROTEIN 	35	53.9	46.3	1885.0	1619.3	-265.67	-0.22	0.58180	1.00000
Rv2520c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2521	bcp	PROBABLE BACTERIOFERRITIN COMIGRATORY PROTEIN BCP 	10	47.3	54.5	473.0	544.9	71.85	0.20	0.75850	1.00000
Rv2522c	-	hypothetical protein Rv2522c 	19	22.3	17.5	357.0	280.8	-76.20	-0.35	0.57590	1.00000
Rv2523c	acpS	4'-phosphopantetheinyl transferase 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2524c	fas	PROBABLE FATTY ACID SYNTHASE FAS (FATTY ACID SYNTHETASE) 	71	127.5	56.7	255.0	113.4	-141.62	-1.17	1.00000	1.00000
Rv2525c	-	hypothetical protein Rv2525c 	13	66.5	84.7	864.0	1101.1	237.12	0.35	0.41430	1.00000
Rv2526	-	hypothetical protein Rv2526 	1	6.0	12.9	6.0	12.9	6.94	1.11	1.00000	1.00000
Rv2527	-	hypothetical protein Rv2527 	9	35.0	36.2	280.0	289.9	9.93	0.05	0.92600	1.00000
Rv2528c	mrr	PROBABLE RESTRICTION SYSTEM PROTEIN MRR 	10	39.5	48.4	316.0	387.3	71.33	0.29	0.71250	1.00000
Rv2529	-	hypothetical protein Rv2529 	16	22.2	25.0	333.0	375.2	42.16	0.17	0.81110	1.00000
