#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2145c	wag31	CONSERVED HYPOTHETICAL PROTEIN WAG31 	11	0.0	1.0	0.0	1.0	0.99	0.99	1.00000	1.00000
Rv2146c	-	Possible conserved transmembrane protein 	1	42.0	30.6	42.0	30.6	-11.37	-0.46	1.00000	1.00000
Rv2147c	-	hypothetical protein Rv2147c 	19	151.5	99.8	606.0	399.1	-206.85	-0.60	0.68750	1.00000
Rv2148c	-	hypothetical protein Rv2148c 	9	45.6	38.4	319.0	268.7	-50.27	-0.25	0.65040	1.00000
Rv2149c	yfiH	conserved hypothetical protein YfiH 	7	80.3	88.8	482.0	532.5	50.53	0.14	0.85210	1.00000
Rv2150c	ftsZ	cell division protein FtsZ 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2151c	ftsQ	POSSIBLE CELL DIVISION PROTEIN FTSQ 	7	7.0	9.4	14.0	18.8	4.77	0.42	1.00000	1.00000
Rv2152c	murC	UDP-N-acetylmuramate--L-alanine ligase 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2153c	murG	N-acetylglucosaminyl transferase 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2154c	ftsW	FtsW-like protein FtsW 	18	28.5	28.7	57.0	57.3	0.30	0.01	1.00000	1.00000
Rv2155c	murD	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase 	20	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2156c	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2157c	murF	Probable UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate- D-alanyl-D-alanyl ligase MurF 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2158c	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2159c	-	hypothetical protein Rv2159c 	6	72.5	60.8	435.0	364.6	-70.43	-0.25	0.55910	1.00000
Rv2160A	-	hypothetical protein Rv2160A 	6	35.6	25.9	178.0	129.4	-48.57	-0.46	0.57240	1.00000
Rv2160c	-	hypothetical protein Rv2160c 	3	23.0	15.3	46.0	30.6	-15.37	-0.59	1.00000	1.00000
Rv2161c	-	hypothetical protein Rv2161c 	8	110.1	100.3	881.0	802.3	-78.75	-0.14	0.84590	1.00000
Rv2162c	PE_PGRS38	PE-PGRS FAMILY PROTEIN 	14	34.4	31.3	481.0	438.7	-42.33	-0.13	0.80050	1.00000
Rv2163c	pbpB	Probable penicillin-binding membrane protein pbpB 	29	1.5	0.0	3.0	0.0	-3.00	-1.32	0.33870	1.00000
Rv2164c	-	PROBABLE CONSERVED PROLINE RICH MEMBRANE PROTEIN 	10	6.0	2.0	6.0	2.0	-4.02	-1.60	1.00000	1.00000
Rv2165c	mraW	S-adenosyl-methyltransferase MraW 	19	2.9	3.3	26.0	29.6	3.64	0.19	0.85850	1.00000
Rv2166c	-	hypothetical protein Rv2166c 	8	9.0	0.7	27.0	2.0	-25.02	-3.77	0.39660	1.00000
Rv2167c	-	PROBABLE TRANSPOSASE 	26	59.7	60.2	1551.0	1564.0	12.99	0.01	0.97970	1.00000
Rv2168c	-	PROBABLE TRANSPOSASE 	4	72.0	69.7	288.0	278.6	-9.39	-0.05	0.94490	1.00000
Rv2169c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	9.8	5.4	39.0	21.7	-17.26	-0.84	0.51630	1.00000
Rv2170	-	hypothetical protein Rv2170 	14	41.0	27.4	533.0	356.7	-176.33	-0.58	0.49160	1.00000
Rv2171	lppM	Probable conserved lipoprotein lppM 	8	58.2	50.1	466.0	401.1	-64.87	-0.22	0.67940	1.00000
Rv2172c	-	hypothetical protein Rv2172c 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2173	idsA2	PROBABLE GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA2 (GGPPSASE) (GGPP SYNTHETASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE) 	18	12.3	7.6	209.0	129.4	-79.57	-0.69	0.10070	1.00000
Rv2174	-	Possible conserved integral membrane protein 	27	22.0	23.5	88.0	93.9	5.86	0.09	0.82550	1.00000
Rv2175c	-	conserved hypothetical regulatory protein 	7	59.1	60.7	414.0	424.8	10.84	0.04	0.94240	1.00000
Rv2176	pknL	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE L PKNL (PROTEIN KINASE L) (STPK L) 	23	27.7	22.6	609.0	497.0	-112.04	-0.29	0.54170	1.00000
Rv2177c	-	POSSIBLE TRANSPOSASE 	7	56.1	53.8	393.0	376.4	-16.57	-0.06	0.90420	1.00000
Rv2178c	aroG	Probable 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase AroG (DAHP synthetase, phenylalanine-repressible) 	16	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2179c	-	hypothetical protein Rv2179c 	7	30.9	11.7	216.0	82.0	-134.00	-1.40	0.11770	1.00000
Rv2180c	-	Probable conserved integral membrane protein 	11	47.2	43.9	519.0	483.1	-35.87	-0.10	0.84840	1.00000
Rv2181	-	Probable conserved integral membrane protein 	20	83.5	86.3	1586.0	1639.1	53.08	0.05	0.92990	1.00000
Rv2182c	-	1-acylglycerol-3-phosphate O-acyltransferase 	21	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2183c	-	hypothetical protein Rv2183c 	6	16.5	20.1	99.0	120.5	21.54	0.28	0.85880	1.00000
Rv2184c	-	hypothetical protein Rv2184c 	18	39.4	39.5	669.0	670.8	1.85	0.00	0.99220	1.00000
Rv2185c	TB16.3	hypothetical protein Rv2185c 	13	37.7	26.4	490.0	342.8	-147.17	-0.52	0.31990	1.00000
Rv2186c	-	hypothetical protein Rv2186c 	9	7.4	8.5	37.0	42.5	5.48	0.20	0.86530	1.00000
Rv2187	fadD15	Probable long-chain-fatty-acid-CoA ligase fadD15 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	34	54.0	50.2	1782.0	1655.9	-126.12	-0.11	0.78980	1.00000
Rv2188c	-	hypothetical protein Rv2188c 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2189c	-	hypothetical protein Rv2189c 	11	28.9	21.2	289.0	212.4	-76.58	-0.44	0.67830	1.00000
Rv2190c	-	hypothetical protein Rv2190c 	20	114.8	0.3	2066.0	5.9	-2060.07	-8.45	0.00000	0.00000
Rv2191	-	hypothetical protein Rv2191 	26	50.0	52.3	1250.0	1307.1	57.11	0.06	0.91190	1.00000
Rv2192c	trpD	anthranilate phosphoribosyltransferase 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2193	ctaE	PROBABLE CYTOCHROME C OXIDASE (SUBUNIT III) CTAE 	17	1.0	0.0	2.0	0.0	-2.00	-1.00	0.32790	1.00000
Rv2194	qcrC	Probable Ubiquinol-cytochrome C reductase QcrC(cytochrome C subunit) 	12	0.5	0.5	1.0	1.0	-0.01	-0.02	1.00000	1.00000
Rv2195	qcrA	Probable Rieske iron-sulfur protein QcrA 	22	7.0	11.4	14.0	22.7	8.72	0.70	1.00000	1.00000
Rv2196	qcrB	Probable Ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit) 	30	7.2	6.5	36.0	32.6	-3.40	-0.14	0.88850	1.00000
Rv2197c	-	Probable conserved transmembrane protein 	12	90.5	89.7	1086.0	1075.9	-10.08	-0.01	0.97370	1.00000
Rv2198c	mmpS3	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS3 	14	22.1	12.7	310.0	177.8	-132.16	-0.80	0.17320	1.00000
Rv2199c	-	Possible conserved integral membrane protein 	8	113.0	130.4	226.0	260.8	34.83	0.21	1.00000	1.00000
Rv2200c	ctaC	PROBABLE TRANSMEMBRANE CYTOCHROME C OXIDASE (SUBUNIT II) CTAC 	20	17.4	15.2	87.0	76.1	-10.92	-0.19	0.99160	1.00000
Rv2201	asnB	Probable asparagine synthetase AsnB 	29	17.0	23.2	34.0	46.4	12.44	0.45	1.00000	1.00000
Rv2202c	cbhK	Probable carbohydrate kinase CbhK 	19	2.5	0.2	15.0	1.0	-14.01	-3.92	0.00190	0.29158
Rv2203	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	14	121.2	139.7	1697.0	1956.2	259.23	0.21	0.71150	1.00000
Rv2204c	-	hypothetical protein Rv2204c 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2205c	-	hypothetical protein Rv2205c 	13	46.2	54.6	601.0	710.4	109.37	0.24	0.73420	1.00000
Rv2206	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	9	19.4	20.5	175.0	184.8	9.75	0.08	0.90950	1.00000
Rv2207	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase 	8	7.3	10.0	51.0	70.1	19.15	0.46	0.54500	1.00000
Rv2208	cobS	cobalamin synthase 	9	22.2	19.1	178.0	153.1	-24.86	-0.22	0.77610	1.00000
Rv2209	-	Probable conserved integral membrane protein 	25	67.5	69.2	1552.0	1590.7	38.67	0.04	0.93940	1.00000
Rv2210c	ilvE	branched-chain amino acid aminotransferase 	22	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2211c	gcvT	glycine cleavage system aminomethyltransferase T 	18	4.3	3.0	13.0	8.9	-4.11	-0.55	1.00000	1.00000
Rv2212	-	hypothetical protein Rv2212 	10	50.0	61.3	500.0	612.6	112.56	0.29	0.56780	1.00000
Rv2213	pepB	leucyl aminopeptidase 	15	45.5	41.4	591.0	538.5	-52.54	-0.13	0.78670	1.00000
Rv2214c	ephD	short chain dehydrogenase 	31	48.0	45.5	1440.0	1364.4	-75.58	-0.08	0.82400	1.00000
Rv2215	dlaT	dihydrolipoamide acetyltransferase 	15	3.2	2.6	32.0	25.7	-6.31	-0.32	0.77430	1.00000
Rv2216	-	hypothetical protein Rv2216 	12	49.0	57.3	441.0	515.7	74.73	0.23	0.81340	1.00000
Rv2217	lipB	lipoyltransferase 	12	12.2	21.5	49.0	86.0	36.96	0.81	0.49110	1.00000
Rv2218	lipA	lipoyl synthase 	14	41.0	56.3	41.0	56.3	15.32	0.46	1.00000	1.00000
Rv2219	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	21.0	8.9	63.0	26.7	-36.32	-1.24	0.89780	1.00000
Rv2219A	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	3	18.7	32.3	56.0	96.8	40.82	0.79	0.49860	1.00000
Rv2220	glnA1	GLUTAMINE SYNTHETASE GLNA1 (GLUTAMINE SYNTHASE) (GS-I) 	29	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2221c	glnE	GLUTAMATE-AMMONIA-LIGASE ADENYLYLTRANSFERASE GLNE (Glutamine-synthetase adenylyltransferase) 	39	7.5	6.8	224.0	204.5	-19.49	-0.13	0.82410	1.00000
Rv2222c	glnA2	PROBABLE GLUTAMINE SYNTHETASE GLNA2 (GLUTAMINE SYNTHASE) (GS-II) 	20	30.1	29.4	603.0	588.8	-14.16	-0.03	0.94060	1.00000
Rv2223c	-	Probable exported protease 	29	45.4	46.6	1318.0	1350.6	32.59	0.04	0.91980	1.00000
Rv2224c	-	Probable exported protease 	29	132.7	104.5	3715.0	2925.4	-789.55	-0.34	0.53550	1.00000
Rv2225	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2226	-	hypothetical protein Rv2226 	25	31.0	28.9	743.0	693.6	-49.43	-0.10	0.77940	1.00000
Rv2227	-	hypothetical protein Rv2227 	19	19.8	18.4	356.0	332.0	-24.03	-0.10	0.86370	1.00000
Rv2228c	-	hypothetical protein Rv2228c 	19	10.4	10.8	94.0	96.8	2.82	0.04	0.96560	1.00000
Rv2229c	-	hypothetical protein Rv2229c 	5	3.0	4.3	15.0	21.7	6.74	0.54	0.72590	1.00000
Rv2230c	-	hypothetical protein Rv2230c 	16	8.9	10.9	124.0	153.1	29.14	0.30	0.73920	1.00000
Rv2231c	cobC	hypothetical protein Rv2231c 	16	10.4	11.4	166.0	182.8	16.78	0.14	0.81630	1.00000
Rv2232	-	hypothetical protein Rv2232 	11	13.9	14.2	153.0	156.1	3.10	0.03	0.98370	1.00000
Rv2234	ptpA	PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPA (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) (LMW PHOSPHATASE) 	7	23.0	29.4	161.0	205.5	44.50	0.35	0.66160	1.00000
Rv2235	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	16	0.0	1.0	0.0	1.0	0.99	0.99	1.00000	1.00000
Rv2236c	cobD	cobalamin biosynthesis protein 	12	12.9	14.2	129.0	142.3	13.27	0.14	0.84630	1.00000
Rv2237	-	hypothetical protein Rv2237 	17	36.9	37.1	554.0	556.2	2.24	0.01	0.99140	1.00000
Rv2238c	ahpE	Probable peroxiredoxin AhpE 	5	13.2	11.6	53.0	46.4	-6.56	-0.19	0.79770	1.00000
Rv2239c	-	hypothetical protein Rv2239c 	4	19.5	10.9	78.0	43.5	-34.53	-0.84	0.47860	1.00000
Rv2240c	-	hypothetical protein Rv2240c 	11	47.0	40.2	470.0	402.1	-67.89	-0.23	0.75940	1.00000
Rv2241	aceE	pyruvate dehydrogenase subunit E1 	57	27.7	28.1	1581.0	1604.5	23.50	0.02	0.95000	1.00000
Rv2242	-	hypothetical protein Rv2242 	17	56.0	29.6	56.0	29.6	-26.36	-0.92	1.00000	1.00000
Rv2243	fabD	acyl-carrier-protein S-malonyltransferase 	6	18.0	20.7	18.0	20.7	2.75	0.20	1.00000	1.00000
Rv2244	acpP	acyl carrier protein 	6	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2245	kasA	3-oxoacyl-(acyl carrier protein) synthase II 	16	8.0	0.0	8.0	0.0	-8.00	-3.17	1.00000	1.00000
Rv2246	kasB	3-oxoacyl-(acyl carrier protein) synthase II 	18	17.7	6.5	283.0	103.7	-179.26	-1.45	0.02540	1.00000
Rv2247	accD6	ACETYL/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD6 	13	0.5	0.5	1.0	1.0	-0.01	-0.02	1.00000	1.00000
Rv2248	-	hypothetical protein Rv2248 	12	21.0	21.7	210.0	217.4	7.36	0.05	0.93260	1.00000
Rv2249c	glpD1	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD1 	20	15.6	11.3	296.0	214.4	-81.61	-0.47	0.48870	1.00000
Rv2250A	-	POSSIBLE FLAVOPROTEIN 	3	8.5	11.9	17.0	23.7	6.71	0.48	1.00000	1.00000
Rv2250c	-	Possible transcriptional regulatory protein 	11	25.2	24.6	252.0	246.0	-5.99	-0.03	0.96080	1.00000
Rv2251	-	POSSIBLE FLAVOPROTEIN 	9	10.3	15.7	93.0	141.3	48.28	0.60	0.40690	1.00000
Rv2252	-	diacylglycerol kinase 	17	11.4	11.2	160.0	157.1	-2.91	-0.03	0.97000	1.00000
Rv2253	-	Possible secreted unknown protein 	12	38.3	33.0	421.0	362.6	-58.41	-0.22	0.71630	1.00000
Rv2254c	-	Probable integral membrane protein 	6	14.4	20.0	72.0	99.8	27.79	0.47	0.61010	1.00000
Rv2255c	-	hypothetical protein Rv2255c 	1	14.0	18.8	14.0	18.8	4.77	0.42	1.00000	1.00000
Rv2256c	-	hypothetical protein Rv2256c 	6	11.5	1.0	69.0	5.9	-63.07	-3.54	0.02210	1.00000
Rv2257c	-	hypothetical protein Rv2257c 	9	57.2	57.8	458.0	462.4	4.38	0.01	0.98610	1.00000
Rv2258c	-	Possible transcriptional regulatory protein 	15	62.9	77.4	943.0	1160.9	217.89	0.30	0.53050	1.00000
Rv2259	adhE2	Probable zinc-dependent alcohol dehydrogenase AdhE2 	14	16.8	15.8	235.0	221.3	-13.69	-0.09	0.86210	1.00000
Rv2260	-	hypothetical protein Rv2260 	6	18.4	21.7	92.0	108.7	16.68	0.24	0.76150	1.00000
Rv2261c	-	hypothetical protein Rv2261c 	6	31.3	39.5	188.0	237.1	49.12	0.33	0.46580	1.00000
Rv2262c	-	hypothetical protein Rv2262c 	14	40.0	37.0	520.0	481.2	-38.85	-0.11	0.84550	1.00000
Rv2263	-	short chain dehydrogenase 	13	49.0	58.8	637.0	764.7	127.71	0.26	0.58470	1.00000
Rv2264c	-	conserved hypothetical proline rich protein 	32	39.9	40.9	1236.0	1268.6	32.58	0.04	0.93360	1.00000
Rv2265	-	Possible conserved integral membrane protein 	16	38.2	42.5	612.0	679.7	67.74	0.15	0.75120	1.00000
Rv2266	cyp124	Probable cytochrome P450 124 CYP124 	17	43.5	37.3	739.0	634.3	-104.71	-0.22	0.56960	1.00000
Rv2267c	-	hypothetical protein Rv2267c 	37	48.5	44.8	1648.0	1524.5	-123.53	-0.11	0.74070	1.00000
Rv2268c	cyp128	PROBABLE CYTOCHROME P450 128 CYP128 	28	18.9	15.1	434.0	347.8	-86.23	-0.32	0.64610	1.00000
Rv2269c	-	hypothetical protein Rv2269c 	12	33.2	28.9	299.0	259.8	-39.16	-0.20	0.81700	1.00000
Rv2270	lppN	PROBABLE LIPOPROTEIN LPPN 	11	47.4	53.2	427.0	479.2	52.18	0.17	0.73490	1.00000
Rv2271	-	hypothetical protein Rv2271 	6	47.0	50.7	282.0	304.3	22.30	0.11	0.72930	1.00000
Rv2272	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	4	16.8	11.6	67.0	46.4	-20.56	-0.53	0.60610	1.00000
Rv2273	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	42.8	49.9	171.0	199.6	28.57	0.22	0.75890	1.00000
Rv2274c	-	hypothetical protein Rv2274c 	8	32.9	20.6	263.0	165.0	-98.01	-0.67	0.22340	1.00000
Rv2275	-	hypothetical protein Rv2275 	19	25.4	17.7	457.0	318.1	-138.87	-0.52	0.37580	1.00000
Rv2276	cyp121	CYTOCHROME P450 121 CYP121 	17	20.6	20.7	330.0	332.0	1.97	0.01	0.98570	1.00000
Rv2277c	-	Possible glycerolphosphodiesterase 	12	23.4	18.9	257.0	207.5	-49.52	-0.31	0.70680	1.00000
Rv2278	-	PROBABLE TRANSPOSASE 	4	56.5	65.0	226.0	259.8	33.84	0.20	0.79490	1.00000
Rv2279	-	PROBABLE TRANSPOSASE 	25	64.5	64.1	1549.0	1537.3	-11.68	-0.01	0.98070	1.00000
Rv2280	-	Probable dehydrogenase 	18	36.2	29.9	579.0	479.2	-99.82	-0.27	0.55560	1.00000
Rv2281	pitB	Putative phosphate-transport permease PitB 	26	19.7	19.9	452.0	458.4	6.43	0.02	0.95170	1.00000
Rv2282c	-	Probable transcription regulator (lysR family) 	13	12.5	8.7	150.0	104.7	-45.27	-0.52	0.41840	1.00000
Rv2283	-	hypothetical protein Rv2283 	2	3.5	5.9	7.0	11.9	4.86	0.76	1.00000	1.00000
Rv2284	lipM	Probable esterase LipM 	28	27.4	20.1	684.0	502.9	-181.11	-0.44	0.20030	1.00000
Rv2285	-	hypothetical protein Rv2285 	22	33.5	30.0	670.0	600.7	-69.30	-0.16	0.76790	1.00000
Rv2286c	-	hypothetical protein Rv2286c 	10	47.5	39.6	475.0	396.2	-78.81	-0.26	0.72170	1.00000
Rv2287	yjcE	Probable conserved integral membrane transport protein YjcE 	20	33.7	36.4	641.0	691.6	50.59	0.11	0.83250	1.00000
Rv2288	-	hypothetical protein Rv2288 	4	18.0	26.4	72.0	105.7	33.72	0.55	0.60150	1.00000
Rv2289	cdh	CDP-diacylglycerol pyrophosphatase 	22	73.2	74.0	1465.0	1479.0	14.02	0.01	0.96870	1.00000
Rv2290	lppO	Probable conserved lipoprotein lppO 	13	61.8	70.5	803.0	915.9	112.87	0.19	0.79690	1.00000
Rv2291	sseB	Probable thiosulfate sulfurtransferase SseB 	16	34.7	37.9	521.0	568.1	47.10	0.12	0.81260	1.00000
Rv2292c	-	hypothetical protein Rv2292c 	2	47.0	42.0	94.0	84.0	-10.02	-0.16	1.00000	1.00000
Rv2293c	-	hypothetical protein Rv2293c 	14	58.4	42.8	817.0	598.7	-218.28	-0.45	0.23630	1.00000
Rv2294	-	Probable aminotransferase 	23	92.1	85.6	2027.0	1882.1	-144.87	-0.11	0.77870	1.00000
Rv2295	-	hypothetical protein Rv2295 	11	53.7	58.0	591.0	638.2	47.24	0.11	0.86100	1.00000
Rv2296	-	haloalkane dehalogenase 	16	102.9	112.4	1543.0	1685.5	142.52	0.13	0.79050	1.00000
Rv2297	-	hypothetical protein Rv2297 	8	51.4	54.6	360.0	382.4	22.35	0.09	0.95130	1.00000
Rv2298	-	hypothetical protein Rv2298 	17	41.1	45.0	658.0	720.2	62.25	0.13	0.71990	1.00000
Rv2299c	htpG	heat shock protein 90 	29	44.5	45.8	1247.0	1283.4	36.40	0.04	0.92140	1.00000
Rv2300c	-	hypothetical protein Rv2300c 	17	102.3	125.7	1534.0	1886.1	352.08	0.30	0.55750	1.00000
Rv2301	cut2	PROBABLE CUTINASE CUT2 	10	77.6	89.4	776.0	894.1	118.13	0.20	0.75030	1.00000
Rv2302	-	hypothetical protein Rv2302 	4	103.2	100.5	413.0	402.1	-10.89	-0.04	0.91870	1.00000
Rv2303c	-	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN 	19	57.1	58.0	1084.0	1101.6	17.61	0.02	0.96570	1.00000
Rv2304c	-	hypothetical protein Rv2304c 	1	10.0	16.8	10.0	16.8	6.80	0.75	1.00000	1.00000
Rv2305	-	hypothetical protein Rv2305 	10	45.6	45.4	456.0	454.5	-1.52	-0.00	0.99080	1.00000
Rv2306A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	61.6	69.3	493.0	554.3	61.26	0.17	0.84350	1.00000
Rv2306B	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	5	18.0	16.2	90.0	81.0	-8.98	-0.15	0.88820	1.00000
Rv2307A	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	3	122.0	114.9	366.0	344.8	-21.19	-0.09	1.00000	1.00000
Rv2307B	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	21	21.9	21.9	350.0	350.7	0.74	0.00	0.99680	1.00000
Rv2307D	-	hypothetical protein Rv2307D 	5	51.4	57.9	257.0	289.5	32.48	0.17	0.78610	1.00000
Rv2307c	-	hypothetical protein Rv2307c 	20	74.2	77.2	1410.0	1466.2	56.18	0.06	0.89340	1.00000
Rv2308	-	hypothetical protein Rv2308 	17	90.7	96.2	1451.0	1539.3	88.29	0.09	0.85200	1.00000
Rv2309A	-	hypothetical protein Rv2309A 	13	54.1	44.9	649.0	538.5	-110.54	-0.27	0.52600	1.00000
Rv2309c	-	POSSIBLE INTEGRASE (FRAGMENT) 	9	80.0	90.8	640.0	726.2	86.17	0.18	0.80040	1.00000
Rv2310	-	POSSIBLE EXCISIONASE 	3	12.3	14.5	37.0	43.5	6.47	0.23	0.79920	1.00000
Rv2311	-	hypothetical protein Rv2311 	7	104.6	117.9	732.0	825.0	92.97	0.17	0.81440	1.00000
Rv2312	-	hypothetical protein Rv2312 	3	75.0	94.8	225.0	284.5	59.54	0.34	0.59830	1.00000
Rv2313c	-	hypothetical protein Rv2313c 	10	82.1	86.1	739.0	774.6	35.59	0.07	0.93100	1.00000
Rv2314c	-	hypothetical protein Rv2314c 	16	53.9	44.4	754.0	621.4	-132.55	-0.28	0.66350	1.00000
Rv2315c	-	hypothetical protein Rv2315c 	33	26.8	21.1	830.0	655.0	-174.96	-0.34	0.45770	1.00000
Rv2316	uspA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPA 	13	31.5	36.6	347.0	403.1	56.10	0.22	0.71330	1.00000
Rv2317	uspB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPB 	14	10.8	11.9	130.0	142.3	12.27	0.13	0.80740	1.00000
Rv2318	uspC	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN USPC 	30	9.1	15.5	237.0	404.1	167.09	0.77	0.09710	1.00000
Rv2319c	-	hypothetical protein Rv2319c 	19	21.9	28.1	329.0	420.9	91.88	0.36	0.59150	1.00000
Rv2320c	rocE	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ROCE 	28	27.3	28.9	737.0	781.5	44.50	0.08	0.79390	1.00000
Rv2321c	rocD2	PROBABLE ORNITHINE AMINOTRANSFERASE (C-terminus part) ROCD2 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	9	18.2	14.9	146.0	119.5	-26.45	-0.29	0.69580	1.00000
Rv2322c	rocD1	PROBABLE ORNITHINE AMINOTRANSFERASE (N-terminus part) ROCD1 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	10	12.5	15.3	100.0	122.5	22.51	0.29	0.72310	1.00000
Rv2323c	-	hypothetical protein Rv2323c 	22	34.7	35.0	729.0	735.1	6.07	0.01	0.98390	1.00000
Rv2324	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	2	70.0	63.2	140.0	126.5	-13.54	-0.15	0.65480	1.00000
Rv2325c	-	hypothetical protein Rv2325c 	9	20.1	32.0	141.0	224.3	83.27	0.67	0.15610	1.00000
Rv2326c	-	POSSIBLE TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSORTER 	23	37.5	38.6	825.0	848.7	23.69	0.04	0.93860	1.00000
Rv2327	-	hypothetical protein Rv2327 	5	33.3	28.3	100.0	85.0	-15.03	-0.24	0.86660	1.00000
Rv2328	PE23	PE FAMILY PROTEIN 	12	21.8	28.0	262.0	335.9	73.92	0.36	0.48370	1.00000
Rv2329c	narK1	PROBABLE NITRITE EXTRUSION PROTEIN 1 NARK1 (NITRITE FACILITATOR 1) 	28	45.5	41.3	1275.0	1156.0	-119.05	-0.14	0.70290	1.00000
Rv2330c	lppP	PROBABLE LIPOPROTEIN LPPP 	7	57.4	37.5	402.0	262.8	-139.19	-0.61	0.43420	1.00000
Rv2331	-	hypothetical protein Rv2331 	6	36.0	32.3	216.0	193.6	-22.35	-0.16	0.72930	1.00000
Rv2331A	-	hypothetical protein Rv2331A 	5	44.5	47.9	178.0	191.7	13.67	0.11	0.91430	1.00000
Rv2332	mez	PROBABLE 	28	65.2	57.2	1827.0	1601.5	-225.46	-0.19	0.67980	1.00000
Rv2333c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	91.4	98.1	1920.0	2060.0	139.96	0.10	0.80710	1.00000
Rv2334	cysK1	PROBABLE CYSTEINE SYNTHASE A CYSK1 (O-ACETYLSERINE SULFHYDRYLASE A) (O-ACETYLSERINE (THIOL)-LYASE A) (CSASE A) 	14	5.3	10.4	64.0	124.5	60.49	0.96	0.10040	1.00000
Rv2335	cysE	PROBABLE SERINE ACETYLTRANSFERASE CYSE (SAT) 	6	14.2	20.3	57.0	81.0	24.02	0.51	0.56660	1.00000
Rv2336	-	hypothetical protein Rv2336 	29	23.2	22.0	650.0	615.5	-34.48	-0.08	0.89210	1.00000
Rv2337c	-	hypothetical protein Rv2337c 	10	78.1	87.6	703.0	788.4	85.42	0.17	0.84020	1.00000
