#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv1606	hisI	phosphoribosyl-AMP cyclohydrolase 	8	0.0	3.6	0.0	7.3	7.25	2.21	0.33750	0.96755
Rv1607	chaA	Probable ionic transporter integral membrane protein chaA 	10	161.0	194.2	1449.0	1748.1	299.12	0.27	0.75690	1.00000
Rv1608c	bcpB	Probable peroxidoxin BcpB 	8	154.2	155.3	925.0	932.1	7.09	0.01	0.98870	1.00000
Rv1609	trpE	anthranilate synthase component I 	25	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1610	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	6	19.5	16.3	39.0	32.6	-6.36	-0.26	1.00000	1.00000
Rv1611	trpC	indole-3-glycerol-phosphate synthase 	11	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1612	trpB	tryptophan synthase subunit beta 	18	0.0	7.3	0.0	7.3	7.25	3.05	1.00000	1.00000
Rv1613	trpA	tryptophan synthase subunit alpha 	19	0.0	21.8	0.0	21.8	21.76	4.51	1.00000	1.00000
Rv1614	lgt	prolipoprotein diacylglyceryl transferase 	27	353.0	117.3	1059.0	351.8	-707.20	-1.59	0.70420	1.00000
Rv1615	-	Probable hypothetical membrane protein 	9	201.6	81.1	1613.0	649.2	-963.80	-1.31	0.14000	0.78017
Rv1616	-	hypothetical protein Rv1616 	11	242.2	267.0	1938.0	2136.2	198.19	0.14	0.80950	1.00000
Rv1617	pykA	pyruvate kinase 	13	0.0	3.6	0.0	7.3	7.25	2.21	0.32810	0.96755
Rv1618	tesB1	Probable acyl-CoA thioesterase II tesB1 	18	290.8	162.1	4944.0	2756.4	-2187.62	-0.84	0.18430	0.85892
Rv1619	-	hypothetical protein Rv1619 	23	121.8	94.6	1461.0	1135.2	-325.81	-0.36	0.66640	1.00000
Rv1620c	cydC	PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF CYTOCHROME' TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER CYDC 	19	15.6	166.0	140.0	1494.2	1354.25	3.42	0.00940	0.18942
Rv1621c	cydD	PROBABLE 'COMPONENT LINKED WITH THE ASSEMBLY OF CYTOCHROME' TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER CYDD 	20	1.6	192.7	13.0	1541.4	1528.39	6.89	0.00020	0.00973
Rv1622c	cydB	Probable integral membrane cytochrome D ubiquinol oxidase (subunit II) cydB (Cytochrome BD-I oxidase subunit II) 	22	3.9	52.3	27.0	366.3	339.31	3.76	0.00580	0.14464
Rv1623c	cydA	Probable integral membrane cytochrome D ubiquinol oxidase (subunit I) cydA (Cytochrome BD-I oxidase subunit I) 	23	24.6	252.7	442.0	4548.0	4106.02	3.36	0.00020	0.00973
Rv1624c	-	Probable conserved membrane protein 	5	286.5	88.9	1146.0	355.4	-790.57	-1.69	0.34030	0.96755
Rv1625c	cya	MEMBRANE-ANCHORED ADENYLYL CYCLASE CYA (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) 	31	494.1	382.6	14328.0	11094.4	-3233.59	-0.37	0.50890	1.00000
Rv1626	-	Probable two-component system transcriptional regulator 	5	385.6	156.0	1928.0	779.8	-1148.24	-1.31	0.14600	0.78298
Rv1627c	-	lipid-transfer protein 	19	190.7	184.4	2479.0	2397.3	-81.68	-0.05	0.94220	1.00000
Rv1628c	-	hypothetical protein Rv1628c 	7	248.0	401.1	1240.0	2005.6	765.63	0.69	0.52990	1.00000
Rv1629	polA	DNA polymerase I 	42	51.2	74.8	410.0	598.4	188.42	0.55	0.68350	1.00000
Rv1630	rpsA	30S ribosomal protein S1 	17	0.0	8.0	0.0	39.9	39.89	3.17	0.00830	0.17805
Rv1631	coaE	dephospho-CoA kinase/unknown domain fusion protein 	12	0.0	215.8	0.0	431.6	431.59	7.76	0.33830	0.96755
Rv1632c	-	hypothetical protein Rv1632c 	11	445.9	445.8	4905.0	4903.4	-1.55	-0.00	0.99930	1.00000
Rv1633	uvrB	excinuclease ABC subunit B 	38	42.8	173.1	1412.0	5712.2	4300.23	2.02	0.00000	0.00000
Rv1634	-	Possible drug efflux membrane protein 	33	511.9	430.3	15356.0	12907.8	-2448.18	-0.25	0.64900	1.00000
Rv1635c	-	Probable conserved transmembrane protein 	32	231.8	178.6	6489.0	5001.4	-1487.63	-0.38	0.37680	0.99671
Rv1636	TB15.3	IRON-REGULATED CONSERVED HYPOTHETICAL PROTEIN TB15.3 	9	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv1637c	-	hypothetical protein Rv1637c 	13	788.1	477.3	10245.0	6205.5	-4039.53	-0.72	0.61810	1.00000
Rv1638	uvrA	excinuclease ABC subunit A 	39	63.5	93.2	1650.0	2422.7	772.71	0.55	0.30980	0.96755
Rv1638A	-	hypothetical protein Rv1638A 	5	152.7	255.1	458.0	765.3	307.26	0.74	0.69500	1.00000
Rv1639c	-	hypothetical protein Rv1639c 	18	290.0	254.2	3480.0	3050.1	-429.85	-0.19	0.75780	1.00000
Rv1640c	lysS	lysyl-tRNA synthetase 	65	58.0	149.7	3074.0	7935.5	4861.46	1.37	0.00030	0.01408
Rv1641	infC	translation initiation factor IF-3 	11	5.5	19.9	11.0	39.9	28.89	1.86	0.66800	1.00000
Rv1642	rpmI	50S ribosomal protein L35 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1643	rplT	50S ribosomal protein L20 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1644	tsnR	Possible 23S rRNA methyltransferase tsnR 	11	362.1	204.1	3983.0	2245.0	-1738.00	-0.83	0.36540	0.98978
Rv1645c	-	hypothetical protein Rv1645c 	23	513.0	372.4	10772.0	7819.4	-2952.60	-0.46	0.27000	0.96755
Rv1646	PE17	PE FAMILY PROTEIN 	18	284.1	269.0	4829.0	4573.4	-255.59	-0.08	0.95990	1.00000
Rv1647	-	hypothetical protein Rv1647 	11	288.8	272.5	2310.0	2179.7	-130.29	-0.08	0.92280	1.00000
Rv1648	-	Probable transmembrane protein 	14	244.2	312.4	3419.0	4373.9	954.93	0.36	0.58890	1.00000
Rv1649	pheS	phenylalanyl-tRNA synthetase subunit alpha 	13	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv1650	pheT	phenylalanyl-tRNA synthetase subunit beta 	37	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1651c	PE_PGRS30	PE-PGRS FAMILY PROTEIN 	54	272.6	287.0	11448.0	12055.5	607.52	0.07	0.86570	1.00000
Rv1652	argC	N-acetyl-gamma-glutamyl-phosphate reductase 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1653	argJ	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein 	5	463.5	12.7	927.0	25.4	-901.61	-5.19	1.00000	1.00000
Rv1654	argB	acetylglutamate kinase 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1655	argD	acetylornithine aminotransferase 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1656	argF	ornithine carbamoyltransferase 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1657	argR	arginine repressor 	3	713.0	311.9	1426.0	623.8	-802.19	-1.19	0.67360	1.00000
Rv1658	argG	argininosuccinate synthase 	18	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv1659	argH	argininosuccinate lyase 	8	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1660	pks10	Possible chalcone synthase pks10 	11	212.1	144.7	2121.0	1447.1	-673.90	-0.55	0.53210	1.00000
Rv1661	pks7	Probable polyketide synthase pks7 	81	98.3	45.8	3245.0	1512.4	-1732.62	-1.10	0.12390	0.74677
Rv1662	pks8	Probable polyketide synthase pks8 	67	46.4	16.7	835.0	301.0	-533.97	-1.47	0.10700	0.69549
Rv1663	pks17	Probable polyketide synthase pks17 	18	109.2	135.1	874.0	1080.8	206.79	0.31	0.73930	1.00000
Rv1664	pks9	Probable polyketide synthase pks9 	47	91.3	59.6	2375.0	1548.6	-826.35	-0.62	0.32940	0.96755
Rv1665	pks11	Possible chalcone synthase pks11 	13	47.4	218.0	474.0	2179.7	1705.71	2.20	0.03320	0.39543
Rv1666c	cyp139	Probable cytochrome P450 139 CYP139 	20	295.3	268.0	5020.0	4555.3	-464.73	-0.14	0.85630	1.00000
Rv1667c	-	PROBABLE SECOND PART OF MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	11	357.4	262.7	3217.0	2364.7	-852.32	-0.44	0.81940	1.00000
Rv1668c	-	PROBABLE FIRST PART OF MACROLIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	14	227.1	112.4	2271.0	1124.3	-1146.69	-1.01	0.24440	0.95877
Rv1669	-	hypothetical protein Rv1669 	9	108.2	123.3	649.0	739.9	90.87	0.19	0.89210	1.00000
Rv1670	-	hypothetical protein Rv1670 	10	125.0	199.9	1125.0	1798.9	673.90	0.68	0.72000	1.00000
Rv1671	-	PROBABLE MEMBRANE PROTEIN 	15	74.6	66.7	746.0	667.3	-78.67	-0.16	0.83610	1.00000
Rv1672c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	147.1	96.0	2207.0	1439.8	-767.16	-0.62	0.52280	1.00000
Rv1673c	-	hypothetical protein Rv1673c 	15	104.6	273.6	941.0	2462.6	1521.60	1.39	0.02790	0.37482
Rv1674c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	221.2	78.6	1327.0	471.5	-855.51	-1.49	0.11290	0.71367
Rv1675c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	11	283.4	141.8	2551.0	1276.6	-1274.36	-1.00	0.23420	0.94485
Rv1676	-	hypothetical protein Rv1676 	10	95.3	131.6	667.0	921.2	254.21	0.47	0.56310	1.00000
Rv1677	dsbF	PROBABLE CONSERVED LIPOPROTEIN DSBF 	12	42.1	46.4	421.0	464.2	43.23	0.14	0.92180	1.00000
Rv1678	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	10	89.1	96.6	713.0	772.5	59.51	0.12	0.89670	1.00000
Rv1679	fadE16	POSSIBLE ACYL-CoA DEHYDROGENASE FADE16 	10	101.4	45.7	507.0	228.5	-278.51	-1.15	0.31070	0.96755
Rv1680	-	hypothetical protein Rv1680 	15	119.1	59.5	1191.0	594.8	-596.20	-1.00	0.24160	0.95713
Rv1681	moeX	POSSIBLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEX 	15	278.8	224.9	3624.0	2923.2	-700.79	-0.31	0.62270	1.00000
Rv1682	-	Probable coiled-coil structural protein 	15	69.1	230.1	760.0	2531.5	1771.51	1.74	0.02490	0.36526
Rv1683	-	acyl-CoA synthetase 	41	30.9	86.3	618.0	1726.4	1108.36	1.48	0.02460	0.36488
Rv1684	-	hypothetical protein Rv1684 	4	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv1685c	-	hypothetical protein Rv1685c 	7	0.0	27.8	0.0	83.4	83.42	4.85	0.09640	0.69296
Rv1686c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER 	13	134.0	88.0	1072.0	703.6	-368.40	-0.61	0.81240	1.00000
Rv1687c	-	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER 	11	140.1	239.4	1121.0	1915.0	793.96	0.77	0.22040	0.91508
Rv1688	mpg	3-methyladenine DNA glycosylase 	8	266.1	101.1	2129.0	808.8	-1320.22	-1.40	0.14520	0.78298
Rv1689	tyrS	tyrosyl-tRNA synthetase 	20	0.0	3.6	0.0	7.3	7.25	2.21	0.33880	0.96755
Rv1690	lprJ	PROBABLE LIPOPROTEIN LPRJ 	8	158.0	140.0	790.0	700.0	-90.03	-0.17	0.83060	1.00000
Rv1691	-	hypothetical protein Rv1691 	11	46.4	70.7	464.0	707.2	243.23	0.61	0.54750	1.00000
Rv1692	-	PROBABLE PHOSPHATASE 	12	241.4	283.6	2414.0	2836.2	422.17	0.23	0.80100	1.00000
Rv1693	-	hypothetical protein Rv1693 	1	359.0	243.0	359.0	243.0	-116.00	-0.56	1.00000	1.00000
Rv1694	tlyA	CYTOTOXIN|HAEMOLYSIN HOMOLOGUE TLYA 	10	159.2	21.0	796.0	105.2	-690.82	-2.92	0.07040	0.61465
Rv1695	ppnK	inorganic polyphosphate/ATP-NAD kinase 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv1696	recN	PROBABLE DNA REPAIR PROTEIN RECN (RECOMBINATION PROTEIN N) 	21	89.0	84.6	1068.0	1015.5	-52.49	-0.07	0.89370	1.00000
Rv1697	-	hypothetical protein Rv1697 	17	61.0	5.4	122.0	10.9	-111.12	-3.49	1.00000	1.00000
Rv1698	-	hypothetical protein Rv1698 	13	27.3	62.2	191.0	435.2	244.22	1.19	0.42000	1.00000
Rv1699	pyrG	CTP synthetase 	37	0.0	87.0	0.0	87.0	87.04	6.46	1.00000	1.00000
Rv1700	-	hypothetical protein Rv1700 	11	6.5	172.3	26.0	689.1	663.09	4.73	0.02680	0.37167
Rv1701	xerD	site-specific tyrosine recombinase XerD 	14	61.4	32.2	553.0	290.1	-262.86	-0.93	0.35880	0.98287
Rv1702c	-	hypothetical protein Rv1702c 	24	268.2	147.7	4827.0	2658.5	-2168.55	-0.86	0.32320	0.96755
Rv1703c	-	Probable catechol-o-methyltransferase 	14	232.2	346.1	2786.0	4152.7	1366.70	0.58	0.41420	1.00000
Rv1704c	cycA	PROBABLE D-SERINE/ALANINE/GLYCINE TRANSPORTER PROTEIN CYCA 	22	215.8	213.4	4315.0	4268.8	-46.24	-0.02	0.98410	1.00000
Rv1705c	PPE22	PPE FAMILY PROTEIN 	26	234.8	327.1	4697.0	6542.8	1845.77	0.48	0.36590	0.98979
Rv1706A	-	hypothetical protein Rv1706A 	2	0.0	90.7	0.0	90.7	90.67	6.52	1.00000	1.00000
Rv1706c	PPE23	PPE FAMILY PROTEIN 	20	297.0	410.9	5049.0	6985.2	1936.24	0.47	0.51520	1.00000
Rv1707	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	22	367.5	372.6	6615.0	6706.0	90.97	0.02	0.97030	1.00000
Rv1708	-	PUTATIVE INITIATION INHIBITOR PROTEIN 	19	33.3	9.7	100.0	29.0	-70.99	-1.79	0.40280	1.00000
Rv1709	-	hypothetical protein Rv1709 	11	82.2	198.7	822.0	1987.5	1165.49	1.27	0.25660	0.96755
Rv1710	-	hypothetical protein Rv1710 	15	111.2	113.2	1112.0	1131.6	19.56	0.03	0.97720	1.00000
Rv1711	-	hypothetical protein Rv1711 	10	0.0	27.2	0.0	54.4	54.40	4.82	0.33250	0.96755
Rv1712	cmk	cytidylate kinase 	13	1.0	32.6	2.0	65.3	63.28	5.03	1.00000	1.00000
Rv1713	engA	GTP-binding protein EngA 	12	0.0	3.6	0.0	3.6	3.63	2.21	1.00000	1.00000
Rv1714	-	Probable oxidoreductase 	8	110.8	13.3	665.0	79.8	-585.21	-3.06	0.07320	0.62946
Rv1715	fadB3	PROBABLE 3-HYDROXYBUTYRYL-CoA DEHYDROGENASE FADB3 (BETA-HYDROXYBUTYRYL-CoA DEHYDROGENASE) (BHBD) 	9	103.0	47.1	412.0	188.6	-223.41	-1.13	0.54000	1.00000
Rv1716	-	hypothetical protein Rv1716 	12	117.9	85.4	1061.0	768.9	-292.12	-0.46	0.71490	1.00000
Rv1717	-	hypothetical protein Rv1717 	4	407.0	23.6	1628.0	94.3	-1533.70	-4.11	0.05590	0.55345
Rv1718	-	hypothetical protein Rv1718 	7	250.8	78.6	1505.0	471.5	-1033.51	-1.67	0.05000	0.52089
Rv1719	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	7	82.2	232.8	411.0	1164.2	753.21	1.50	0.34400	0.96755
Rv1720c	-	hypothetical protein Rv1720c 	9	111.7	190.4	670.0	1142.4	472.45	0.77	0.78270	1.00000
Rv1721c	-	hypothetical protein Rv1721c 	2	65.0	67.1	130.0	134.2	4.19	0.05	1.00000	1.00000
Rv1722	-	biotin carboxylase-like protein 	23	362.1	257.0	7967.0	5654.2	-2312.80	-0.49	0.19850	0.88441
Rv1723	-	PROBABLE HYDROLASE 	17	308.7	303.2	4631.0	4548.0	-82.98	-0.03	0.98070	1.00000
Rv1724c	-	hypothetical protein Rv1724c 	13	148.6	230.6	1783.0	2767.3	984.26	0.63	0.50100	1.00000
Rv1725c	-	hypothetical protein Rv1725c 	13	268.7	176.6	2687.0	1766.3	-920.74	-0.61	0.59530	1.00000
Rv1726	-	PROBABLE OXIDOREDUCTASE 	16	248.7	209.0	3233.0	2716.5	-516.52	-0.25	0.74580	1.00000
Rv1727	-	hypothetical protein Rv1727 	6	334.8	228.5	1674.0	1142.4	-531.55	-0.55	0.70910	1.00000
Rv1728c	-	hypothetical protein Rv1728c 	20	147.9	135.5	2070.0	1896.8	-173.18	-0.13	0.84300	1.00000
Rv1729c	-	hypothetical protein Rv1729c 	22	59.2	63.0	651.0	692.7	41.72	0.09	0.94040	1.00000
Rv1730c	-	POSSIBLE PENICILLIN-BINDING PROTEIN 	30	108.6	39.2	1737.0	627.4	-1109.56	-1.47	0.14590	0.78298
Rv1731	gabD2	succinic semialdehyde dehydrogenase 	25	188.9	113.9	3778.0	2277.6	-1500.36	-0.73	0.25930	0.96755
Rv1732c	-	hypothetical protein Rv1732c 	8	97.0	85.0	679.0	594.8	-84.20	-0.19	0.89100	1.00000
Rv1733c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	118.8	0.0	475.0	0.0	-475.00	-6.90	0.02770	0.37465
Rv1734c	-	hypothetical protein Rv1734c 	3	239.7	281.7	719.0	845.0	126.05	0.23	0.79730	1.00000
Rv1735c	-	HYPOTHETICAL MEMBRANE PROTEIN 	7	78.2	158.9	391.0	794.3	403.27	1.02	0.50190	1.00000
Rv1736c	narX	PROBABLE NITRATE REDUCTASE NARX 	42	300.6	123.3	10822.0	4439.2	-6382.78	-1.29	0.01380	0.25374
Rv1737c	narK2	POSSIBLE NITRATE/NITRITE TRANSPORTER NARK2 	15	240.9	106.5	3372.0	1490.6	-1881.38	-1.18	0.15260	0.79904
Rv1738	-	hypothetical protein Rv1738 	3	180.3	7.3	541.0	21.8	-519.24	-4.64	0.10150	0.69296
Rv1739c	-	PROBABLE SULPHATE-TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER 	41	163.8	73.2	5242.0	2342.9	-2899.08	-1.16	0.01460	0.26479
Rv1740	-	hypothetical protein Rv1740 	4	148.5	221.2	297.0	442.5	145.47	0.58	1.00000	1.00000
Rv1741	-	hypothetical protein Rv1741 	7	271.4	132.1	1900.0	924.8	-975.16	-1.04	0.28550	0.96755
Rv1742	-	hypothetical protein Rv1742 	13	260.3	143.9	3124.0	1726.4	-1397.64	-0.86	0.41530	1.00000
Rv1743	pknE	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE E PKNE (PROTEIN KINASE E) (STPK E) 	33	354.4	249.3	8506.0	5984.2	-2521.76	-0.51	0.29650	0.96755
Rv1744c	-	PROBABLE MEMBRANE PROTEIN 	7	332.2	502.9	1993.0	3017.5	1024.51	0.60	0.49060	1.00000
Rv1745c	idi	isopentenyl-diphosphate delta-isomerase 	14	147.9	155.7	1775.0	1867.8	92.81	0.07	0.93360	1.00000
Rv1746	pknF	ANCHORED-MEMBRANE SERINE/THREONINE-PROTEIN KINASE PKNF (PROTEIN KINASE F) (STPK F) 	13	258.4	310.7	3101.0	3728.4	627.36	0.27	0.72580	1.00000
Rv1747	-	PROBABLE CONSERVED TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER 	33	333.4	316.9	9002.0	8555.6	-446.35	-0.07	0.89370	1.00000
Rv1748	-	hypothetical protein Rv1748 	12	480.3	500.9	4323.0	4508.1	185.13	0.06	0.94570	1.00000
Rv1749c	-	POSSIBLE INTEGRAL MEMBRANE PROTEIN 	16	104.7	278.8	1570.0	4181.7	2611.71	1.41	0.04980	0.52016
Rv1750c	fadD1	acyl-CoA synthetase 	40	160.1	223.9	4644.0	6492.0	1847.99	0.48	0.32340	0.96755
Rv1751	-	hypothetical protein Rv1751 	19	52.7	158.1	791.0	2371.9	1580.93	1.58	0.01370	0.25374
Rv1752	-	hypothetical protein Rv1752 	5	87.5	92.5	350.0	369.9	19.93	0.08	0.94160	1.00000
Rv1753c	PPE24	PPE FAMILY PROTEIN 	66	66.0	79.7	1715.0	2070.9	355.91	0.27	0.57310	1.00000
Rv1754c	-	hypothetical protein Rv1754c 	40	190.2	172.9	6276.0	5705.0	-571.03	-0.14	0.75670	1.00000
Rv1755c	plcD	PROBABLE PHOSPHOLIPASE C 4 (FRAGMENT) PLCD 	19	28.2	81.6	169.0	489.6	320.62	1.53	0.27270	0.96755
Rv1756c	-	PUTATIVE TRANSPOSASE 	23	164.9	197.9	3463.0	4156.3	693.32	0.26	0.54440	1.00000
Rv1757c	-	PUTATIVE TRANSPOSASE 	4	166.5	164.1	666.0	656.5	-9.55	-0.02	0.91930	1.00000
Rv1758	cut1	PROBABLE CUTINASE CUT1 	11	338.4	185.0	3046.0	1664.7	-1381.29	-0.87	0.11720	0.72226
Rv1759c	wag22	PE-PGRS FAMILY PROTEIN 	26	236.7	254.1	4024.0	4319.5	295.53	0.10	0.86620	1.00000
Rv1760	-	hypothetical protein Rv1760 	28	429.5	399.6	9449.0	8791.4	-657.61	-0.10	0.84020	1.00000
Rv1761c	-	hypothetical protein Rv1761c 	6	459.5	262.0	1838.0	1048.1	-789.85	-0.81	0.44020	1.00000
Rv1762c	-	hypothetical protein Rv1762c 	10	410.4	199.9	3283.0	1599.4	-1683.58	-1.04	0.45920	1.00000
Rv1763	-	PUTATIVE TRANSPOSASE 	4	182.0	161.4	728.0	645.6	-82.43	-0.17	0.82380	1.00000
Rv1764	-	PUTATIVE TRANSPOSASE 	23	152.2	195.2	3348.0	4294.1	946.14	0.36	0.46680	1.00000
Rv1765A	-	PUTATIVE TRANSPOSASE (FRAGMENT) 	3	154.7	62.9	464.0	188.6	-275.41	-1.30	0.40280	1.00000
Rv1765c	-	hypothetical protein Rv1765c 	7	192.9	244.0	1350.0	1708.2	358.23	0.34	0.42870	1.00000
Rv1766	-	hypothetical protein Rv1766 	3	58.0	94.3	174.0	282.9	108.89	0.70	0.80320	1.00000
Rv1767	-	hypothetical protein Rv1767 	7	236.0	38.7	1416.0	232.1	-1183.88	-2.61	0.42340	1.00000
Rv1768	PE_PGRS31	PE-PGRS FAMILY PROTEIN 	21	454.4	210.7	9087.0	4214.4	-4872.65	-1.11	0.03230	0.39172
Rv1769	-	hypothetical protein Rv1769 	22	294.0	206.9	4998.0	3518.0	-1479.99	-0.51	0.36570	0.98979
Rv1770	-	hypothetical protein Rv1770 	17	651.9	239.6	9126.0	3354.8	-5771.20	-1.44	0.00470	0.12099
Rv1771	-	PROBABLE OXIDOREDUCTASE 	26	207.1	173.6	4970.0	4167.2	-802.79	-0.25	0.62400	1.00000
Rv1772	-	hypothetical protein Rv1772 	4	24.7	47.1	74.0	141.4	67.45	0.93	0.70340	1.00000
Rv1773c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	11	168.1	184.5	1345.0	1476.1	131.11	0.13	0.87450	1.00000
Rv1774	-	PROBABLE OXIDOREDUCTASE 	30	224.2	82.9	4933.0	1824.3	-3108.71	-1.44	0.02350	0.35850
Rv1775	-	hypothetical protein Rv1775 	14	307.4	124.0	3381.0	1363.7	-2017.32	-1.31	0.15170	0.79904
Rv1776c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	12	112.0	142.5	784.0	997.4	213.37	0.35	0.66190	1.00000
Rv1777	cyp144	Probable cytochrome p450 144 CYP144 	27	142.6	138.0	2425.0	2346.5	-78.45	-0.05	0.94880	1.00000
Rv1778c	-	hypothetical protein Rv1778c 	5	4.8	17.4	24.0	87.0	63.04	1.86	0.39700	1.00000
Rv1779c	-	HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN 	14	116.6	219.4	933.0	1755.4	822.38	0.91	0.40960	1.00000
Rv1780	-	hypothetical protein Rv1780 	13	501.2	75.3	6014.0	903.1	-5110.92	-2.74	0.00140	0.04774
Rv1781c	malQ	PROBABLE 4-ALPHA-GLUCANOTRANSFERASE MALQ (Amylomaltase) (Disproportionating enzyme) (D-enzyme) 	27	327.1	286.0	8505.0	7435.0	-1070.04	-0.19	0.72860	1.00000
Rv1782	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	20	89.8	0.9	718.0	7.3	-710.75	-6.63	0.00600	0.14870
Rv1783	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	17	0.5	3.6	1.0	7.3	6.25	2.86	0.32500	0.96755
Rv1784	-	hypothetical protein Rv1784 	41	113.3	1.0	793.0	7.3	-785.75	-6.77	0.00420	0.11098
Rv1785c	cyp143	PROBABLE CYTOCHROME P450 143 CYP143 	22	77.1	121.5	1388.0	2187.0	798.97	0.66	0.30630	0.96755
Rv1786	-	PROBABLE FERREDOXIN 	1	492.0	1109.8	492.0	1109.8	617.80	1.17	1.00000	1.00000
Rv1787	PPE25	PPE FAMILY PROTEIN 	19	379.4	395.3	6450.0	6720.5	270.48	0.06	0.93370	1.00000
Rv1788	PE18	PE FAMILY PROTEIN 	5	480.8	565.1	2404.0	2825.3	421.29	0.23	0.85660	1.00000
Rv1789	PPE26	PPE FAMILY PROTEIN 	20	464.0	371.4	7888.0	6314.3	-1573.72	-0.32	0.64730	1.00000
Rv1790	PPE27	PPE FAMILY PROTEIN 	20	370.6	469.6	7042.0	8922.0	1879.95	0.34	0.67810	1.00000
Rv1791	PE19	PE FAMILY PROTEIN 	6	37.5	3.6	75.0	7.3	-67.75	-3.37	0.66130	1.00000
Rv1793	esxN	PUTATIVE ESAT-6 LIKE PROTEIN ESXN (ESAT-6 LIKE PROTEIN 5) 	5	138.6	110.3	693.0	551.3	-141.72	-0.33	0.90100	1.00000
Rv1794	-	hypothetical protein Rv1794 	22	80.9	0.0	566.0	0.0	-566.00	-6.36	0.00050	0.02015
Rv1795	-	hypothetical protein Rv1795 	22	182.4	1.2	1642.0	10.9	-1631.12	-7.24	0.00090	0.03356
Rv1796	mycP5	PROBABLE PROLINE RICH MEMBRANE-ANCHORED MYCOSIN MYCP5 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-5) 	36	76.6	1.4	1379.0	25.4	-1353.61	-5.76	0.00000	0.00000
Rv1797	-	hypothetical protein Rv1797 	15	5.0	2.4	15.0	7.3	-7.75	-1.05	0.50630	1.00000
Rv1798	-	hypothetical protein Rv1798 	30	36.5	5.7	693.0	108.8	-584.20	-2.67	0.00300	0.08255
Rv1799	lppT	PROBABLE LIPOPROTEIN LPPT 	2	348.0	119.7	348.0	119.7	-228.32	-1.54	1.00000	1.00000
Rv1800	PPE28	PPE FAMILY PROTEIN 	40	222.7	300.8	7349.0	9926.6	2577.58	0.43	0.30590	0.96755
Rv1801	PPE29	PPE FAMILY PROTEIN 	25	379.2	196.2	7964.0	4120.1	-3843.94	-0.95	0.31890	0.96755
Rv1802	PPE30	PPE FAMILY PROTEIN 	21	424.1	412.1	8057.0	7830.3	-226.72	-0.04	0.92940	1.00000
