#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Sum Ctrl	Sum Exp	Delta Sum	log2FC	p-value	Adj. p-value
Rv2296	-	haloalkane dehalogenase 	16	54.9	38.3	1813.2	1264.1	-549.06	-0.52	0.38310	0.78071
Rv2297	-	hypothetical protein Rv2297 	8	5.5	10.4	49.3	93.8	44.53	0.93	0.41780	0.79838
Rv2298	-	hypothetical protein Rv2298 	17	15.0	9.1	539.3	327.6	-211.66	-0.72	0.36400	0.76561
Rv2299c	htpG	heat shock protein 90 	29	13.6	23.9	814.9	1432.3	617.46	0.81	0.17640	0.54089
Rv2300c	-	hypothetical protein Rv2300c 	17	34.9	9.5	1361.0	370.4	-990.65	-1.88	0.07930	0.38121
Rv2301	cut2	PROBABLE CUTINASE CUT2 	10	39.8	11.9	834.9	250.1	-584.81	-1.74	0.13390	0.46777
Rv2302	-	hypothetical protein Rv2302 	4	20.8	20.0	187.1	180.4	-6.62	-0.05	0.95640	1.00000
Rv2303c	-	PROBABLE ANTIBIOTIC-RESISTANCE PROTEIN 	19	12.0	18.6	430.8	670.1	239.33	0.64	0.60780	0.96943
Rv2304c	-	hypothetical protein Rv2304c 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2305	-	hypothetical protein Rv2305 	10	18.9	9.1	567.9	273.6	-294.37	-1.05	0.25160	0.63860
Rv2306A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	8.9	8.6	213.7	206.9	-6.84	-0.05	0.96170	1.00000
Rv2306B	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	5	10.2	5.3	153.3	79.8	-73.41	-0.94	0.52160	0.88345
Rv2307A	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	3	6.9	22.8	41.2	136.6	95.45	1.73	0.22760	0.60381
Rv2307B	-	HYPOTHETICAL GLYCINE RICH PROTEIN 	21	6.7	2.9	101.0	44.0	-57.05	-1.20	0.50350	0.86631
Rv2307D	-	hypothetical protein Rv2307D 	5	8.7	15.7	78.3	140.9	62.58	0.85	0.30770	0.69956
Rv2307c	-	hypothetical protein Rv2307c 	20	24.2	14.0	1232.8	713.2	-519.62	-0.79	0.26460	0.65130
Rv2308	-	hypothetical protein Rv2308 	17	10.7	21.3	514.5	1024.2	509.69	0.99	0.10980	0.42247
Rv2309A	-	hypothetical protein Rv2309A 	13	2.8	87.6	67.3	2102.6	2035.30	4.96	0.00190	0.05454
Rv2309c	-	POSSIBLE INTEGRASE (FRAGMENT) 	9	39.9	17.7	718.5	319.4	-399.10	-1.17	0.18150	0.54738
Rv2310	-	POSSIBLE EXCISIONASE 	3	0.9	0.1	7.7	1.1	-6.63	-2.86	0.74230	1.00000
Rv2311	-	hypothetical protein Rv2311 	7	63.7	24.9	1147.3	448.1	-699.14	-1.36	0.21120	0.57917
Rv2312	-	hypothetical protein Rv2312 	3	2.0	50.2	18.4	451.5	433.06	4.61	0.00700	0.11377
Rv2313c	-	hypothetical protein Rv2313c 	10	40.6	43.0	608.3	645.0	36.68	0.08	0.90440	1.00000
Rv2314c	-	hypothetical protein Rv2314c 	16	4.1	9.4	136.1	310.8	174.69	1.19	0.19430	0.56464
Rv2315c	-	hypothetical protein Rv2315c 	33	1.0	31.7	44.0	1427.2	1383.18	5.02	0.00000	0.00000
Rv2316	uspA	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPA 	13	19.2	11.5	518.3	309.8	-208.52	-0.74	0.33090	0.72623
Rv2317	uspB	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER USPB 	14	21.8	14.3	261.9	171.3	-90.57	-0.61	0.57960	0.94425
Rv2318	uspC	PROBABLE PERIPLASMIC SUGAR-BINDING LIPOPROTEIN USPC 	30	2.1	3.2	96.6	143.3	46.68	0.57	0.51380	0.87535
Rv2319c	-	hypothetical protein Rv2319c 	19	10.4	20.5	310.6	614.9	304.26	0.99	0.34200	0.74041
Rv2320c	rocE	PROBABLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ROCE 	28	10.5	11.1	597.9	631.4	33.46	0.08	0.92230	1.00000
Rv2321c	rocD2	PROBABLE ORNITHINE AMINOTRANSFERASE (C-terminus part) ROCD2 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	9	15.4	0.9	185.1	10.9	-174.11	-4.08	0.26440	0.65130
Rv2322c	rocD1	PROBABLE ORNITHINE AMINOTRANSFERASE (N-terminus part) ROCD1 (ORNITHINE--OXO-ACID AMINOTRANSFERASE) 	10	2.9	10.5	34.2	126.0	91.81	1.88	0.12080	0.44301
Rv2323c	-	hypothetical protein Rv2323c 	22	36.3	20.0	1306.4	720.2	-586.21	-0.86	0.27430	0.66307
Rv2324	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	2	222.1	51.8	666.4	155.5	-510.97	-2.10	0.29530	0.68967
Rv2325c	-	hypothetical protein Rv2325c 	9	0.0	11.9	0.5	142.4	141.85	8.10	0.00050	0.02267
Rv2326c	-	POSSIBLE TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSORTER 	23	22.1	8.8	795.7	317.3	-478.41	-1.33	0.04070	0.26841
Rv2327	-	hypothetical protein Rv2327 	5	2.7	0.3	8.2	0.8	-7.43	-3.39	0.69990	1.00000
Rv2328	PE23	PE FAMILY PROTEIN 	12	12.7	12.3	304.1	295.9	-8.16	-0.04	0.98450	1.00000
Rv2329c	narK1	PROBABLE NITRITE EXTRUSION PROTEIN 1 NARK1 (NITRITE FACILITATOR 1) 	28	22.0	18.2	1519.1	1252.5	-266.65	-0.28	0.66220	1.00000
Rv2330c	lppP	PROBABLE LIPOPROTEIN LPPP 	7	3.1	22.1	56.4	398.0	341.57	2.82	0.00170	0.05299
Rv2331	-	hypothetical protein Rv2331 	6	49.2	0.5	442.6	4.2	-438.37	-6.70	0.00430	0.08798
Rv2331A	-	hypothetical protein Rv2331A 	5	19.2	2.9	229.9	34.5	-195.43	-2.74	0.15970	0.51503
Rv2332	mez	PROBABLE 	28	35.0	22.0	1993.4	1256.2	-737.21	-0.67	0.31870	0.71288
Rv2333c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	19.4	16.8	1163.4	1007.0	-156.40	-0.21	0.62570	0.98484
Rv2334	cysK1	PROBABLE CYSTEINE SYNTHASE A CYSK1 (O-ACETYLSERINE SULFHYDRYLASE A) (O-ACETYLSERINE (THIOL)-LYASE A) (CSASE A) 	14	10.7	0.0	32.1	0.0	-32.14	-3.55	0.10160	0.41132
Rv2335	cysE	PROBABLE SERINE ACETYLTRANSFERASE CYSE (SAT) 	6	0.1	0.1	0.6	0.4	-0.20	-0.58	1.00000	1.00000
Rv2336	-	hypothetical protein Rv2336 	29	19.9	33.7	717.2	1213.0	495.73	0.76	0.40210	0.78612
Rv2337c	-	hypothetical protein Rv2337c 	10	16.0	10.2	382.9	244.0	-138.90	-0.65	0.55640	0.92003
Rv2338c	moeW	hypothetical protein Rv2338c 	38	5.3	8.5	189.3	304.3	114.95	0.68	0.38840	0.78348
Rv2339	mmpL9	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL9 	82	11.9	16.9	1354.5	1930.3	575.71	0.51	0.22900	0.60471
Rv2340c	PE_PGRS39	PE-PGRS FAMILY PROTEIN 	16	33.1	14.7	1290.4	575.1	-715.28	-1.17	0.33200	0.72665
Rv2341	lppQ	PROBABLE CONSERVED LIPOPROTEIN LPPQ 	4	11.4	52.4	136.8	628.5	491.67	2.20	0.11740	0.43453
Rv2342	-	hypothetical protein Rv2342 	4	3.5	0.0	10.6	0.0	-10.59	-2.18	0.39860	0.78612
Rv2343c	dnaG	DNA primase 	26	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2344c	dgt	deoxyguanosinetriphosphate triphosphohydrolase-like protein 	27	1.3	0.4	37.8	12.7	-25.11	-1.57	0.20020	0.56733
Rv2345	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	29	35.9	18.1	2908.9	1464.1	-1444.83	-0.99	0.12510	0.45086
Rv2346c	esxO	PUTATIVE ESAT-6 LIKE PROTEIN ESXO (ESAT-6 LIKE PROTEIN 6) 	3	17.7	13.2	159.2	119.2	-40.08	-0.42	0.91870	1.00000
Rv2347c	esxP	PUTATIVE ESAT-6 LIKE PROTEIN ESXP (ESAT-6 LIKE PROTEIN 7) 	3	13.4	17.5	120.2	157.4	37.20	0.39	0.70800	1.00000
Rv2348c	-	hypothetical protein Rv2348c 	2	54.5	4.2	327.0	25.0	-301.98	-3.71	0.06230	0.34098
Rv2349c	plcC	PROBABLE PHOSPHOLIPASE C 3 PLCC 	28	30.3	23.6	2088.3	1631.0	-457.36	-0.36	0.50840	0.87023
Rv2350c	plcB	PROBABLE MEMBRANE-ASSOCIATED PHOSPHOLIPASE C 2 PLCB 	23	46.9	18.3	2673.6	1044.5	-1629.08	-1.36	0.01570	0.16794
Rv2351c	plcA	PROBABLE MEMBRANE-ASSOCIATED PHOSPHOLIPASE C 1 PLCA (MTP40 ANTIGEN) 	25	42.8	45.2	2694.0	2846.2	152.19	0.08	0.85750	1.00000
Rv2352c	PPE38	PPE FAMILY PROTEIN 	16	28.0	30.5	1345.3	1462.0	116.78	0.12	0.81870	1.00000
Rv2353c	PPE39	PPE FAMILY PROTEIN 	24	5.4	3.0	113.2	62.7	-50.53	-0.85	0.42570	0.80691
Rv2354	-	PROBABLE TRANSPOSASE 	4	25.2	17.7	302.4	212.0	-90.32	-0.51	0.54610	0.90979
Rv2355	-	PROBABLE TRANSPOSASE 	25	17.2	23.0	1189.2	1589.9	400.63	0.42	0.29500	0.68967
Rv2356c	PPE40	PPE FAMILY PROTEIN 	30	10.4	26.7	437.0	1122.7	685.65	1.36	0.05060	0.30683
Rv2357c	glyS	glycyl-tRNA synthetase 	31	0.2	0.1	0.5	0.3	-0.24	-0.90	0.70550	1.00000
Rv2358	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) 	5	0.4	0.6	1.2	1.9	0.65	0.61	0.79790	1.00000
Rv2359	furB	PROBABLE FERRIC UPTAKE REGULATION PROTEIN FURB 	5	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2360c	-	hypothetical protein Rv2360c 	6	30.0	5.5	359.6	66.4	-293.17	-2.44	0.05450	0.32168
Rv2361c	-	LONG (C50) CHAIN Z-ISOPRENYL DIPHOSPHATE SYNTHASE (Z-DECAPRENYL DIPHOSPHATE SYNTHASE) 	17	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2362c	recO	DNA repair protein RecO 	11	0.0	0.1	0.0	0.4	0.41	0.18	1.00000	1.00000
Rv2363	amiA2	amidase 	17	1.3	3.9	30.8	93.1	62.23	1.59	0.28170	0.67304
Rv2364c	era	GTP-binding protein Era 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2365c	-	hypothetical protein Rv2365c 	4	4.0	0.5	36.4	4.6	-31.70	-2.97	0.17510	0.54064
Rv2366c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	22	1.0	21.0	40.6	817.9	777.33	4.33	0.00000	0.00000
Rv2367c	-	hypothetical protein Rv2367c 	9	9.6	20.5	57.5	123.1	65.63	1.10	0.34410	0.74294
Rv2368c	phoH1	PROBABLE PHOH-LIKE PROTEIN PHOH1 (PHOSPHATE STARVATION-INDUCIBLE PROTEIN PSIH) 	17	18.5	26.6	832.8	1197.4	364.65	0.52	0.26900	0.65646
Rv2369c	-	hypothetical protein Rv2369c 	3	77.1	14.1	462.9	84.8	-378.13	-2.45	0.29870	0.69251
Rv2370c	-	hypothetical protein Rv2370c 	20	10.5	18.8	471.4	846.8	375.45	0.85	0.36880	0.76902
Rv2371	PE_PGRS40	PE-PGRS FAMILY PROTEIN 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2372c	-	hypothetical protein Rv2372c 	6	2.7	14.0	41.1	210.5	169.39	2.36	0.05330	0.31836
Rv2373c	dnaJ2	PROBABLE CHAPERONE PROTEIN DNAJ2 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2374c	hrcA	heat-inducible transcription repressor 	23	0.7	0.3	14.0	7.0	-6.96	-0.99	0.45860	0.82921
Rv2375	-	hypothetical protein Rv2375 	9	5.8	53.3	157.0	1439.8	1282.75	3.20	0.00110	0.03850
Rv2376c	cfp2	LOW MOLECULAR WEIGHT ANTIGEN CFP2 (LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 2) (CFP-2) 	2	17.5	7.7	105.2	46.3	-58.84	-1.18	0.91330	1.00000
Rv2377c	mbtH	PUTATIVE CONSERVED PROTEIN MBTH 	2	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2378c	mbtG	LYSINE-N-OXYGENASE MBTG (L-LYSINE 6-MONOOXYGENASE) (LYSINE N6-HYDROXYLASE) 	9	0.0	0.5	0.2	4.9	4.65	4.53	0.07690	0.37464
Rv2379c	mbtF	PEPTIDE SYNTHETASE MBTF (PEPTIDE SYNTHASE) 	64	0.2	5.2	8.1	281.6	273.49	5.12	0.00250	0.06435
Rv2380c	mbtE	PEPTIDE SYNTHETASE MBTE (PEPTIDE SYNTHASE) 	79	0.3	0.4	9.8	15.6	5.81	0.67	0.32260	0.71709
Rv2381c	mbtD	POLYKETIDE SYNTHETASE MBTD (POLYKETIDE SYNTHASE) 	43	0.1	0.1	0.9	1.8	0.90	0.97	0.46250	0.82988
Rv2382c	mbtC	POLYKETIDE SYNTHETASE MBTC (POLYKETIDE SYNTHASE) 	17	0.0	0.8	0.0	2.3	2.26	0.81	0.10090	0.41132
Rv2383c	mbtB	PHENYLOXAZOLINE SYNTHASE MBTB (PHENYLOXAZOLINE SYNTHETASE) 	50	0.2	0.4	9.4	16.8	7.36	0.83	0.29000	0.68306
Rv2384	mbtA	BIFUNCTIONAL ENZYME MBTA: SALICYL-AMP LIGASE (SAL-AMP LIGASE) + SALICYL-S-ArCP SYNTHETASE 	21	0.0	0.3	0.0	5.1	5.07	0.42	0.00840	0.11927
Rv2385	mbtJ	PUTATIVE ACETYL HYDROLASE MBTJ 	19	8.5	33.6	332.5	1309.5	977.01	1.98	0.00710	0.11377
Rv2386c	mbtI	salicylate synthase MbtI 	18	2.1	9.4	19.1	84.3	65.21	2.14	0.06560	0.35086
Rv2387	-	hypothetical protein Rv2387 	24	13.6	17.9	857.4	1124.6	267.16	0.39	0.62610	0.98484
Rv2388c	hemN	coproporphyrinogen III oxidase 	20	15.7	23.3	612.5	908.5	296.02	0.57	0.32780	0.72181
Rv2389c	rpfD	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFD 	10	9.3	95.1	222.5	2282.8	2060.28	3.36	0.00050	0.02267
Rv2390c	-	hypothetical protein Rv2390c 	6	59.6	73.4	894.5	1100.5	205.93	0.30	0.71810	1.00000
Rv2391	nirA	PROBABLE FERREDOXIN-DEPENDENT NITRITE REDUCTASE NIRA 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2392	cysH	phosphoadenosine phosphosulfate reductase 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2393	-	hypothetical protein Rv2393 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2394	ggtB	PROBABLE GAMMA-GLUTAMYLTRANSPEPTIDASE PRECURSOR GGTB (GAMMA-GLUTAMYLTRANSFERASE) (GLUTAMYL TRANSPEPTIDASE) 	30	24.1	5.3	1732.8	379.5	-1353.24	-2.19	0.00010	0.00665
Rv2395	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	37	30.3	37.5	2635.1	3261.9	626.78	0.31	0.51180	0.87380
Rv2396	PE_PGRS41	PE-PGRS FAMILY PROTEIN 	14	77.1	20.2	1850.8	484.5	-1366.28	-1.93	0.01470	0.16158
Rv2397c	cysA1	PROBABLE SULFATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER CYSA1 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2398c	cysW	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYSW 	18	3.7	0.0	11.0	0.0	-10.98	-2.22	0.38790	0.78286
Rv2399c	cysT	PROBABLE SULFATE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER CYST 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2400c	subI	PROBABLE SULFATE-BINDING LIPOPROTEIN SUBI 	19	0.1	0.0	0.3	0.3	-0.03	-0.15	1.00000	1.00000
Rv2401	-	hypothetical protein Rv2401 	4	4.4	2.5	26.3	15.3	-10.99	-0.78	0.58160	0.94602
Rv2401A	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2402	-	hypothetical protein Rv2402 	28	13.1	18.7	827.3	1176.3	348.94	0.51	0.25180	0.63870
Rv2403c	lppR	PROBABLE CONSERVED LIPOPROTEIN LPPR 	7	21.5	13.9	258.0	167.1	-90.85	-0.63	0.58500	0.94961
Rv2404c	lepA	GTP-binding protein LepA 	30	2.9	4.5	165.3	258.2	92.96	0.64	0.28360	0.67379
Rv2405	-	hypothetical protein Rv2405 	9	86.6	44.5	1038.7	533.4	-505.30	-0.96	0.46260	0.82988
Rv2406c	-	hypothetical protein Rv2406c 	8	17.1	32.7	307.9	587.9	280.07	0.93	0.19870	0.56711
Rv2407	-	ribonuclease Z 	10	10.7	23.3	193.1	419.0	225.88	1.12	0.31970	0.71382
Rv2408	PE24	POSSIBLE PE FAMILY-RELATED PROTEIN 	16	18.1	14.3	704.4	556.3	-148.11	-0.34	0.62490	0.98484
Rv2409c	-	hypothetical protein Rv2409c 	20	8.2	4.7	415.8	239.4	-176.47	-0.80	0.66450	1.00000
Rv2410c	-	hypothetical protein Rv2410c 	11	26.1	10.0	470.5	179.2	-291.31	-1.39	0.15570	0.50797
Rv2411c	-	hypothetical protein Rv2411c 	24	24.8	23.2	1414.5	1324.5	-90.02	-0.09	0.83360	1.00000
Rv2412	rpsT	30S ribosomal protein S20 	1	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2413c	-	hypothetical protein Rv2413c 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2414c	-	hypothetical protein Rv2414c 	12	21.1	9.8	444.0	206.4	-237.69	-1.11	0.20930	0.57753
Rv2415c	-	hypothetical protein Rv2415c 	14	10.8	11.2	324.4	336.8	12.33	0.05	0.95460	1.00000
Rv2416c	eis	hypothetical protein Rv2416c 	28	5.1	1.0	185.1	34.2	-150.90	-2.43	0.07790	0.37721
Rv2417c	-	hypothetical protein Rv2417c 	12	13.0	3.4	195.3	51.1	-144.24	-1.94	0.25880	0.64906
Rv2418c	-	hypothetical protein Rv2418c 	21	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2419c	-	PROBABLE PHOSPHOGLYCERATE MUTASE (PHOSPHOGLYCEROMUTASE) 	7	0.1	0.1	0.6	0.4	-0.20	-0.58	1.00000	1.00000
Rv2420c	-	hypothetical protein Rv2420c 	5	0.9	17.3	5.4	103.7	98.30	4.27	0.30490	0.69739
Rv2421c	nadD	nicotinic acid mononucleotide adenyltransferase 	14	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2422	-	hypothetical protein Rv2422 	4	3.7	7.8	32.9	70.3	37.41	1.10	0.35960	0.76104
Rv2423	-	hypothetical protein Rv2423 	18	25.2	65.2	1057.2	2739.7	1682.41	1.37	0.01280	0.14919
Rv2424c	-	PROBABLE TRANSPOSASE 	7	7.7	19.5	138.6	350.5	211.93	1.34	0.05920	0.33552
Rv2425c	-	hypothetical protein Rv2425c 	18	30.5	2.5	1005.2	81.9	-923.30	-3.62	0.00830	0.11913
Rv2426c	-	hypothetical protein Rv2426c 	10	18.2	6.2	436.3	148.3	-287.97	-1.56	0.21500	0.58476
Rv2427c	proA	gamma-glutamyl phosphate reductase 	16	3.3	17.6	89.6	476.2	386.66	2.41	0.00390	0.08411
Rv2428	ahpC	ALKYL HYDROPEROXIDE REDUCTASE C PROTEIN AHPC (ALKYL HYDROPEROXIDASE C) 	9	14.3	2.3	301.1	48.3	-252.85	-2.64	0.31790	0.71260
Rv2429	ahpD	ALKYL HYDROPEROXIDE REDUCTASE D PROTEIN AHPD (ALKYL HYDROPEROXIDASE D) 	13	11.2	8.0	268.3	190.8	-77.51	-0.49	0.55450	0.91918
Rv2430c	PPE41	PPE FAMILY PROTEIN 	10	31.3	14.8	939.7	443.7	-495.98	-1.08	0.22710	0.60288
Rv2431c	PE25	PE FAMILY PROTEIN 	6	8.4	54.1	151.8	973.0	821.18	2.68	0.10770	0.41965
Rv2432c	-	hypothetical protein Rv2432c 	7	34.3	4.7	308.8	42.2	-266.55	-2.87	0.01090	0.13507
Rv2433c	-	hypothetical protein Rv2433c 	6	3.2	4.5	38.2	54.4	16.28	0.51	0.61300	0.97445
Rv2434c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	25	7.2	7.8	194.4	211.0	16.62	0.12	0.87110	1.00000
Rv2435c	-	PROBABLE CYCLASE (ADENYLYL-OR GUANYLYL-)(ADENYLATE-OR GUANYLATE-) 	56	7.3	7.2	675.1	673.1	-1.96	-0.00	0.99440	1.00000
Rv2436	rbsK	RIBOKINASE RBSK 	12	20.2	12.9	182.0	116.4	-65.53	-0.64	0.56950	0.93280
Rv2437	-	hypothetical protein Rv2437 	9	4.7	23.4	113.7	562.7	448.94	2.31	0.06030	0.33740
Rv2438A	-	hypothetical protein Rv2438A 	5	1.8	0.0	5.5	0.0	-5.54	-1.51	1.00000	1.00000
Rv2438c	nadE	NAD synthetase 	39	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2439c	proB	gamma-glutamyl kinase 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2440c	obgE	GTPase ObgE 	12	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2441c	rpmA	50S ribosomal protein L27 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2442c	rplU	50S ribosomal protein L21 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2443	dctA	PROBABLE C4-DICARBOXYLATE-TRANSPORT TRANSMEMBRANE PROTEIN DCTA 	21	17.6	19.7	1054.4	1179.4	125.04	0.16	0.74990	1.00000
Rv2444c	rne	POSSIBLE RIBONUCLEASE E RNE 	32	0.0	0.1	0.0	0.6	0.56	0.13	0.45700	0.82826
Rv2445c	ndk	nucleoside diphosphate kinase 	4	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2446c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	7	4.9	30.4	73.9	456.3	382.35	2.63	0.00770	0.11682
Rv2447c	folC	PROBABLE FOLYLPOLYGLUTAMATE SYNTHASE PROTEIN FOLC (FOLYLPOLY-GAMMA-GLUTAMATE SYNTHETASE) (FPGS) 	13	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2448c	valS	valyl-tRNA synthetase 	28	0.1	0.0	0.3	0.0	-0.31	-0.14	1.00000	1.00000
Rv2449c	-	hypothetical protein Rv2449c 	26	31.6	21.1	2087.4	1395.5	-691.89	-0.58	0.51560	0.87692
Rv2450c	rpfE	PROBABLE RESUSCITATION-PROMOTING FACTOR RPFE 	8	22.3	31.6	402.2	569.7	167.45	0.50	0.62060	0.98184
Rv2451	-	HYPOTHETICAL PROLINE AND SERINE RICH PROTEIN 	8	4.0	2.4	72.2	42.6	-29.57	-0.76	0.57690	0.94183
Rv2452c	-	hypothetical protein Rv2452c 	7	6.6	20.7	78.8	248.0	169.21	1.65	0.17970	0.54472
Rv2453c	mobA	molybdopterin-guanine dinucleotide biosynthesis protein A 	5	9.0	0.9	108.3	10.3	-97.92	-3.39	0.05760	0.32926
Rv2454c	-	2-oxoglutarate ferredoxin oxidoreductase subunit beta 	15	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2455c	-	PROBABLE OXIDOREDUCTASE (ALPHA SUBUNIT) 	37	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2456c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	20	87.7	43.2	4209.5	2071.3	-2138.21	-1.02	0.03490	0.24603
Rv2457c	clpX	ATP-dependent protease ATP-binding subunit 	19	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2458	mmuM	homocysteine methyltransferase 	17	4.4	30.9	183.8	1297.7	1113.88	2.82	0.00100	0.03595
Rv2459	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	21	12.8	29.1	536.4	1221.4	685.00	1.19	0.10060	0.41132
Rv2460c	clpP2	ATP-dependent Clp protease proteolytic subunit 	10	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2461c	clpP	ATP-dependent Clp protease proteolytic subunit 	10	0.3	0.0	0.8	0.0	-0.83	-0.35	0.40050	0.78612
Rv2462c	tig	trigger factor 	19	9.5	2.8	285.5	85.5	-200.06	-1.74	0.19890	0.56715
Rv2463	lipP	PROBABLE ESTERASE/LIPASE LIPP 	20	4.2	12.4	189.3	557.0	367.72	1.56	0.02100	0.19396
Rv2464c	-	POSSIBLE DNA GLYCOSYLASE 	11	29.3	82.8	791.2	2236.6	1445.41	1.50	0.11020	0.42319
Rv2465c	-	ribose-5-phosphate isomerase B 	7	0.0	0.0	0.0	0.0	0.00	0.00	1.00000	1.00000
Rv2466c	-	hypothetical protein Rv2466c 	9	13.2	24.9	158.1	298.8	140.77	0.92	0.48200	0.84759
Rv2467	pepN	PROBABLE AMINOPEPTIDASE N PEPN (LYSYL AMINOPEPTIDASE) (LYS-AP) (ALANINE AMINOPEPTIDASE) 	38	1.3	3.3	93.3	238.8	145.46	1.36	0.03270	0.24146
Rv2468c	-	hypothetical protein Rv2468c 	5	0.8	26.3	12.1	394.9	382.79	5.03	0.00000	0.00000
Rv2469c	-	hypothetical protein Rv2469c 	10	11.1	9.1	300.2	246.2	-53.99	-0.29	0.74830	1.00000
Rv2470	glbO	POSSIBLE GLOBIN (OXYGEN-BINDING PROTEIN) GLBO 	9	0.1	0.0	0.2	0.0	-0.21	-0.10	1.00000	1.00000
Rv2471	aglA	PROBABLE ALPHA-GLUCOSIDASE AGLA (MALTASE) (GLUCOINVERTASE) (GLUCOSIDOSUCRASE) (MALTASE-GLUCOAMYLASE) (LYSOSOMAL ALPHA-GLUCOSIDASE) (ACID MALTASE) 	16	21.0	59.8	757.3	2154.6	1397.26	1.51	0.11190	0.42644
Rv2472	-	hypothetical protein Rv2472 	8	5.7	29.1	119.1	611.9	492.76	2.36	0.01590	0.16873
Rv2473	-	POSSIBLE ALANINE AND PROLINE RICH MEMBRANE PROTEIN 	17	15.0	9.3	631.8	389.6	-242.18	-0.70	0.46300	0.82988
Rv2474c	-	hypothetical protein Rv2474c 	13	1.6	0.2	9.7	1.2	-8.49	-3.02	0.37100	0.77141
Rv2475c	-	hypothetical protein Rv2475c 	8	4.1	0.3	48.8	3.1	-45.72	-3.97	0.01290	0.14919
